unixtime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1648531524060,-0.1606,-0.4617,0.5836,12.56,93.71,-48.65,-0.6875,-0.5312,0.375,0.3281
1648531524090,-0.4079,-1.027,0.6342,-15.67,117.13,-79.02,-0.6718,-0.5312,0.375,0.3593
1648531524120,-0.5163,-1.1878,0.6311,-25.48,91.95,-94.45,-0.6562,-0.5312,0.3906,0.3906
1648531524150,-0.5019,-0.8776,0.5388,-40.91,33.1,-88.35,-0.6406,-0.5312,0.3906,0.4062
1648531524180,-0.2165,-1.0861,0.3843,-71.4,6.95,-78.23,-0.6093,-0.5468,0.3906,0.4218
1648531524210,-0.0296,-0.9793,0.3123,-75.06,-6.52,-67.37,-0.5937,-0.5625,0.3906,0.4218
1648531524240,0.0711,-0.9403,0.2764,-71.46,-14.45,-53.84,-0.5781,-0.5781,0.3906,0.4218
1648531524270,0.1989,-1.0136,0.3178,-58.17,-16.76,-32.5,-0.5781,-0.5937,0.375,0.4218
1648531524300,0.2951,-1.0466,0.3137,-39.02,-11.64,-10.0,-0.5625,-0.6093,0.375,0.4062
1648531524330,0.2457,-0.9763,0.2471,-30.12,-11.09,5.67,-0.5625,-0.6093,0.375,0.4062
1648531524360,0.3552,-0.7612,0.2348,-25.79,-11.7,-1.21,-0.5625,-0.625,0.375,0.4062
1648531524390,0.5372,-0.5943,0.1673,-30.18,16.03,-25.36,-0.5468,-0.625,0.375,0.4062
1648531524420,0.472,-0.5162,0.0234,-50.06,52.5,-34.2,-0.5312,-0.625,0.375,0.4218
1648531524450,0.3898,-0.8576,-0.1104,-56.95,82.37,-31.09,-0.5156,-0.6406,0.3906,0.4218
1648531524480,-0.0103,-1.493,-0.259,-52.92,138.84,-19.57,-0.4843,-0.625,0.4062,0.4375
1648531524510,-0.2879,-1.8322,-0.2569,-53.78,149.2,-27.92,-0.4687,-0.625,0.4375,0.4687
1648531524540,-0.4218,-1.694,-0.1995,-42.5,91.15,-44.93,-0.4375,-0.6093,0.4531,0.4843
1648531524570,-0.375,-1.5565,-0.1137,-45.36,23.59,-43.1,-0.4218,-0.625,0.4531,0.4843
1648531524600,-0.2836,-1.3238,0.066,-41.64,-17.31,-11.09,-0.4218,-0.625,0.4531,0.4843
1648531524630,-0.1464,-1.0089,0.2369,-29.81,-7.92,13.65,-0.4218,-0.625,0.4531,0.4687
1648531524660,-0.0159,-0.8902,0.2425,-20.91,37.25,24.2,-0.4218,-0.625,0.4687,0.4687
1648531524690,-0.291,-0.812,0.2059,-10.67,70.79,40.3,-0.4062,-0.6093,0.4843,0.4687
1648531524720,-0.4146,-0.759,0.0574,-7.07,7.62,52.92,-0.4062,-0.5937,0.5,0.4687
1648531524750,-0.0856,-0.8242,0.0217,2.25,-30.3,51.03,-0.4218,-0.5937,0.5,0.4687
1648531524780,-0.0618,-0.8322,0.0571,7.25,-13.65,45.91,-0.4375,-0.5937,0.5,0.4531
1648531524810,-0.1083,-0.8992,0.0773,8.35,1.95,38.96,-0.4375,-0.5781,0.5156,0.4531
1648531524840,0.0435,-0.9913,0.0943,17.74,6.52,35.79,-0.4531,-0.5781,0.5156,0.4531
1648531524870,-0.0922,-1.156,-0.0678,18.53,-8.1,43.59,-0.4531,-0.5625,0.5156,0.4531
1648531524900,-0.0471,-1.1302,-0.1517,30.24,-13.59,67.19,-0.4687,-0.5625,0.5156,0.4375
1648531524930,0.0761,-1.0871,0.0159,30.0,-18.23,81.09,-0.4843,-0.5468,0.5312,0.4375
1648531524960,0.1015,-1.0771,0.0601,16.82,-12.01,78.59,-0.5,-0.5312,0.5312,0.4218
1648531524990,0.121,-1.0861,0.1342,22.31,-13.53,64.81,-0.5156,-0.5156,0.5312,0.4218
1648531525020,0.0006,-1.0069,0.1153,36.64,-20.0,51.7,-0.5312,-0.5156,0.5468,0.4218
1648531525050,-0.3189,-1.0738,0.1796,39.32,-13.65,49.69,-0.5468,-0.5,0.5312,0.4062
1648531525080,-0.3726,-0.9609,0.239,45.6,-41.52,52.5,-0.5625,-0.4843,0.5312,0.4062
1648531525110,-0.1466,-0.8829,0.0949,42.98,-57.8,41.21,-0.5781,-0.4843,0.5312,0.4062
1648531525140,-0.185,-0.7803,-0.0007,28.65,-32.43,34.51,-0.5937,-0.4687,0.5156,0.3906
1648531525170,-0.0518,-0.8594,0.0986,15.24,1.21,20.79,-0.5937,-0.4687,0.5156,0.3906
1648531525200,-0.3341,-0.9495,0.29,12.19,16.4,15.54,-0.5937,-0.4687,0.5156,0.3906
1648531525230,-0.2871,-1.0032,0.4038,21.95,1.21,14.14,-0.6093,-0.4531,0.5312,0.3906
1648531525260,-0.4099,-1.0439,0.2231,26.58,-6.82,12.01,-0.6093,-0.4531,0.5156,0.3906
1648531525290,-0.3966,-0.9683,0.1674,20.0,-22.43,12.86,-0.6093,-0.4531,0.5156,0.3906
1648531525320,-0.3212,-0.9116,0.3737,14.51,-35.91,2.62,-0.625,-0.4531,0.5156,0.3906
1648531525350,-0.3297,-1.022,0.2457,7.92,-42.62,-1.64,-0.625,-0.4531,0.5,0.3906
1648531525380,-0.3321,-0.9749,0.3452,15.6,-48.23,-4.08,-0.6406,-0.4531,0.5,0.3906
1648531525410,-0.2373,-1.0622,0.3048,15.48,-50.91,-8.41,-0.6406,-0.4531,0.4843,0.375
1648531525440,-0.4045,-1.0821,0.371,17.56,-41.28,-5.79,-0.6562,-0.4531,0.4687,0.375
1648531525470,-0.33,-1.0876,0.3137,16.82,-57.74,-3.41,-0.6562,-0.4531,0.4531,0.375
1648531525500,-0.2963,-0.9643,0.4024,2.68,-62.07,4.26,-0.6718,-0.4531,0.4531,0.375
1648531525530,-0.6473,-0.9349,0.2169,4.57,-65.48,27.07,-0.6875,-0.4687,0.4375,0.3593
1648531525560,-0.1816,-0.9949,0.4455,13.96,-110.3,25.0,-0.7031,-0.4687,0.4218,0.3437
1648531525590,-0.0456,-1.0815,0.3712,31.28,-78.29,22.19,-0.7187,-0.4687,0.4062,0.3281
1648531525620,-0.2073,-0.8737,0.2587,39.32,-46.09,17.5,-0.7343,-0.4687,0.3906,0.3281
1648531525650,-0.2484,-0.8129,0.2469,30.18,-40.67,11.52,-0.7343,-0.4531,0.3906,0.3281
1648531525680,-0.2438,-0.971,0.2504,23.47,-47.37,1.7,-0.75,-0.4531,0.375,0.3125
1648531525710,-0.2374,-0.842,0.2867,14.93,-56.64,-8.35,-0.75,-0.4687,0.3593,0.3125
1648531525740,-0.196,-0.9708,0.4046,7.62,-73.53,-18.96,-0.75,-0.4687,0.3437,0.3125
1648531525770,-0.0734,-0.9158,0.405,7.07,-76.64,-26.7,-0.7656,-0.4687,0.3281,0.3125
1648531525800,-0.2166,-0.941,0.4754,0.67,-64.75,-25.42,-0.7656,-0.4843,0.3125,0.3125
1648531525830,-0.2548,-0.9177,0.5139,-0.91,-67.01,-17.37,-0.7656,-0.4843,0.2968,0.2968
1648531525860,-0.2253,-0.7843,0.5665,2.25,-67.5,-12.13,-0.7812,-0.5,0.2812,0.2968
1648531525890,-0.3382,-0.8162,0.5308,-2.25,-65.24,-3.9,-0.7812,-0.5,0.2656,0.2812
1648531525920,-0.2991,-0.8939,0.5242,-3.96,-75.91,2.98,-0.7812,-0.5,0.25,0.2812
1648531525950,-0.2392,-0.9079,0.5428,-2.37,-84.45,9.2,-0.7968,-0.5156,0.2343,0.2656
1648531525980,-0.2285,-0.7839,0.5659,0.48,-89.14,11.95,-0.7968,-0.5156,0.2187,0.25
1648531526010,-0.1779,-0.8739,0.5048,-0.3,-95.91,8.35,-0.8125,-0.5156,0.2031,0.2343
1648531526040,-0.1595,-0.9062,0.4774,0.67,-103.35,4.57,-0.8125,-0.5312,0.1875,0.2187
1648531526070,-0.1917,-0.8902,0.4991,-0.42,-113.65,2.62,-0.8125,-0.5312,0.1562,0.2031
1648531526100,-0.1739,-0.8699,0.5401,0.48,-126.52,2.25,-0.8281,-0.5312,0.1406,0.1875
1648531526130,-0.1223,-0.9627,0.5501,-0.42,-138.29,0.67,-0.8281,-0.5468,0.1093,0.1718
1648531526160,-0.0667,-0.9788,0.5769,0.97,-137.62,1.7,-0.8281,-0.5468,0.0781,0.1406
1648531526190,-0.085,-0.9527,0.5318,3.47,-133.23,6.46,-0.8281,-0.5468,0.0468,0.125
1648531526220,0.0301,-0.9968,0.4847,9.75,-134.26,7.25,-0.8437,-0.5468,0.0156,0.1093
1648531526250,-0.0172,-1.0672,0.3237,16.64,-124.69,10.67,-0.8437,-0.5468,0.0,0.0781
1648531526280,0.0339,-1.1612,0.1772,24.75,-136.09,17.01,-0.8437,-0.5468,-0.0312,0.0625
1648531526310,0.1588,-1.1684,0.0557,33.35,-137.98,27.56,-0.8437,-0.5468,-0.0625,0.0312
1648531526340,0.2716,-1.1607,0.0568,35.54,-141.7,40.48,-0.8437,-0.5468,-0.0937,0.0156
1648531526370,0.3288,-1.2,0.1187,32.01,-134.63,51.34,-0.8437,-0.5468,-0.1093,-0.0156
1648531526400,0.3583,-1.051,0.1936,27.74,-124.2,61.03,-0.8437,-0.5468,-0.125,-0.0468
1648531526430,0.3443,-0.878,0.2342,30.12,-103.9,56.34,-0.8437,-0.5312,-0.1562,-0.0781
1648531526460,0.1966,-0.7624,0.2045,29.2,-91.76,46.58,-0.8437,-0.5312,-0.1718,-0.1093
1648531526490,0.1616,-0.8006,0.2025,19.45,-96.03,40.18,-0.8437,-0.5156,-0.1718,-0.125
1648531526520,0.215,-0.7701,0.2388,12.62,-104.75,42.68,-0.8281,-0.5156,-0.2031,-0.1562
1648531526550,0.2915,-0.8542,0.3132,9.93,-101.15,47.56,-0.8281,-0.5156,-0.2187,-0.1718
1648531526580,0.2487,-0.8852,0.3298,7.98,-89.2,47.31,-0.8281,-0.5156,-0.2187,-0.2031
1648531526610,0.1638,-0.9083,0.3643,9.63,-92.86,45.79,-0.8125,-0.5,-0.2343,-0.2187
1648531526640,0.0532,-0.9415,0.3846,10.85,-103.1,43.23,-0.8125,-0.5,-0.25,-0.25
1648531526670,-0.0473,-1.0853,0.4531,8.35,-118.78,44.2,-0.7968,-0.5,-0.2656,-0.2656
1648531526700,-0.025,-1.0941,0.4855,9.45,-130.48,50.73,-0.7812,-0.4843,-0.2812,-0.2968
1648531526730,0.059,-0.9821,0.509,17.37,-134.81,55.6,-0.7656,-0.4843,-0.3125,-0.3281
1648531526760,0.0823,-0.6674,0.5749,22.68,-131.03,56.15,-0.7656,-0.4687,-0.3281,-0.3437
1648531526790,-0.0124,-0.7447,0.4937,6.89,-116.89,44.26,-0.75,-0.4531,-0.3437,-0.375
1648531526820,-0.0091,-1.197,0.4508,-8.04,-123.47,43.23,-0.7343,-0.4531,-0.3593,-0.4062
1648531526850,0.1237,-1.1252,0.4803,-6.4,-135.3,52.43,-0.7187,-0.4531,-0.375,-0.4218
1648531526880,0.2679,-1.1177,0.4453,-8.78,-127.86,56.21,-0.7031,-0.4375,-0.3906,-0.4531
1648531526910,0.3327,-1.2141,0.4133,-10.79,-112.19,59.93,-0.6718,-0.4375,-0.4062,-0.4687
1648531526940,0.3706,-1.1319,0.3659,-12.25,-115.91,61.4,-0.6562,-0.4218,-0.4218,-0.4843
1648531526970,0.4521,-1.0072,0.4205,-7.25,-111.76,55.18,-0.6406,-0.4218,-0.4375,-0.5156
1648531527000,0.3737,-0.7741,0.45,-7.01,-87.8,42.74,-0.6093,-0.4062,-0.4531,-0.5312
1648531527030,0.2027,-0.7657,0.4468,-17.86,-68.9,27.37,-0.6093,-0.4062,-0.4687,-0.5468
1648531527060,0.1765,-0.8737,0.4543,-23.23,-62.8,11.76,-0.5937,-0.4062,-0.4687,-0.5468
1648531527090,0.145,-0.6903,0.3625,-14.87,-67.31,16.34,-0.5781,-0.3906,-0.4843,-0.5468
1648531527120,0.0799,-1.1945,0.3316,-10.54,-52.68,23.53,-0.5625,-0.3906,-0.5,-0.5625
1648531527150,-0.0522,-0.9829,0.4722,10.97,-28.47,24.87,-0.5625,-0.3906,-0.5,-0.5781
1648531527180,-0.1689,-0.9176,0.4151,7.25,-28.96,13.1,-0.5468,-0.3906,-0.5,-0.5781
1648531527210,-0.2416,-1.0339,0.4263,0.67,-34.45,9.51,-0.5468,-0.375,-0.5,-0.5781
1648531527240,-0.223,-1.1154,0.41,-3.35,-46.15,12.86,-0.5468,-0.375,-0.5,-0.5937
1648531527270,-0.0806,-1.128,0.4481,-3.04,-48.78,28.29,-0.5312,-0.375,-0.5,-0.5937
1648531527300,0.0079,-1.1461,0.477,1.89,-37.56,40.79,-0.5156,-0.375,-0.5,-0.6093
1648531527330,-0.0175,-1.0379,0.4865,9.08,-30.42,46.52,-0.5,-0.375,-0.5,-0.625
1648531527360,-0.0985,-0.9321,0.4742,14.45,-23.96,39.69,-0.5,-0.375,-0.5,-0.625
1648531527390,-0.1832,-0.7844,0.4252,17.25,-23.78,33.41,-0.4843,-0.375,-0.5,-0.6406
1648531527420,-0.2292,-0.6538,0.3669,14.93,-26.09,27.62,-0.4843,-0.3593,-0.5,-0.6562
1648531527450,-0.1943,-0.8698,0.2584,6.28,-28.96,27.13,-0.4687,-0.3593,-0.4843,-0.6562
1648531527480,-0.1357,-1.1684,0.457,-2.5,-48.47,48.1,-0.4687,-0.3593,-0.4843,-0.6718
1648531527510,0.0216,-1.1362,0.6866,-2.8,-31.15,46.28,-0.4531,-0.3593,-0.4843,-0.6718
1648531527540,0.0238,-1.158,0.7152,-0.42,-1.82,49.02,-0.4375,-0.3593,-0.4843,-0.6875
1648531527570,-0.0064,-1.0642,0.6866,4.75,7.13,45.12,-0.4375,-0.375,-0.4843,-0.6875
1648531527600,-0.111,-0.962,0.6301,15.54,30.0,34.81,-0.4375,-0.375,-0.4687,-0.6875
1648531527630,-0.3967,-0.8895,0.4973,14.02,40.12,42.68,-0.4218,-0.3906,-0.4687,-0.7031
1648531527660,-0.3964,-0.6832,0.5971,19.75,17.13,50.42,-0.4218,-0.3906,-0.4531,-0.7031
1648531527690,-0.3544,-0.801,0.5308,19.93,3.78,51.58,-0.4218,-0.4062,-0.4375,-0.7031
1648531527720,-0.4157,-0.8989,0.6567,26.46,-2.25,50.54,-0.4062,-0.4062,-0.4218,-0.7187
1648531527750,-0.4265,-0.9338,0.6225,30.24,-16.28,49.26,-0.4062,-0.4062,-0.4218,-0.7343
1648531527780,-0.1381,-0.8579,0.5579,31.89,-24.69,34.51,-0.3906,-0.3906,-0.4062,-0.7343
1648531527810,-0.2048,-0.6977,0.5048,27.62,-4.69,25.97,-0.3906,-0.3906,-0.4062,-0.75
1648531527840,-0.3867,-0.8154,0.5225,21.95,0.36,26.58,-0.3906,-0.3906,-0.3906,-0.75
1648531527870,-0.2947,-0.7414,0.5484,16.46,-6.03,25.6,-0.3906,-0.3906,-0.3906,-0.7656
1648531527900,-0.1534,-0.6668,0.669,12.8,-3.29,14.69,-0.3906,-0.3906,-0.375,-0.7656
1648531527930,-0.0588,-0.6713,0.6457,12.19,14.87,-1.4,-0.3906,-0.3906,-0.375,-0.7656
1648531527960,-0.1645,-0.6621,0.5784,2.19,34.63,-9.75,-0.3906,-0.3906,-0.375,-0.7656
1648531527990,-0.1337,-0.6903,0.647,-1.82,41.89,-18.84,-0.3906,-0.4062,-0.375,-0.7656
1648531528020,-0.251,-0.6763,0.5634,-4.14,60.54,-26.15,-0.4062,-0.4062,-0.375,-0.75
1648531528050,-0.368,-0.6478,0.4824,-10.48,59.39,-29.32,-0.4218,-0.4218,-0.3593,-0.7343
1648531528080,-0.3804,-0.7264,0.5048,-15.85,53.78,-34.63,-0.4218,-0.4218,-0.3593,-0.7343
1648531528110,-0.468,-0.7722,0.5344,-22.92,48.29,-37.68,-0.4375,-0.4375,-0.3593,-0.7187
