time,temp
1634885961491,34.63
1634885961741,34.61
1634885961991,34.61
1634885962241,34.61
1634885962491,34.61
1634885962741,34.59
1634885962992,34.59
1634885963242,34.59
1634885963492,34.59
1634885963742,34.61
1634885963992,34.61
1634885964242,34.61
1634885964492,34.61
1634885964742,34.63
1634885964992,34.63
1634885965242,34.63
1634885965492,34.63
1634885965742,34.63
1634885965992,34.63
1634885966242,34.63
1634885966492,34.63
1634885966742,34.57
1634885966992,34.57
1634885967242,34.57
1634885967492,34.57
1634885967742,34.57
1634885967992,34.57
1634885968242,34.57
1634885968492,34.57
1634885968742,34.61
1634885968992,34.61
1634885969242,34.61
1634885969492,34.61
1634885969742,34.59
1634885969992,34.59
1634885970242,34.59
1634885970492,34.59
1634885970742,34.5
1634885970992,34.5
1634885971242,34.5
1634885971493,34.5
1634885971743,34.59
1634885971993,34.59
1634885972243,34.59
1634885972493,34.59
1634885972743,34.59
1634885972993,34.59
1634885973243,34.59
1634885973493,34.59
1634885973743,34.55
1634885973993,34.55
1634885974243,34.55
1634885974493,34.55
1634885974743,34.55
1634885974993,34.55
1634885975243,34.55
1634885975493,34.55
1634885975743,34.57
1634885975993,34.57
1634885976243,34.57
1634885976493,34.57
1634885976743,34.57
1634885976993,34.57
1634885977243,34.57
1634885977493,34.57
1634885977743,34.57
1634885977993,34.57
1634885978243,34.57
1634885978493,34.57
1634885978743,34.5
1634885978993,34.5
1634885979243,34.5
1634885979493,34.5
1634885979744,34.47
1634885979994,34.47
1634885980244,34.47
1634885980494,34.47
1634885980744,34.45
1634885980994,34.45
1634885981244,34.45
1634885981494,34.45
1634885981744,34.41
1634885981994,34.41
1634885982244,34.41
1634885982494,34.41
1634885982744,34.75
1634885982994,34.75
1634885983244,34.75
1634885983494,34.75
1634885983744,34.83
1634885983994,34.83
1634885984244,34.83
1634885984494,34.83
1634885984744,34.89
1634885984994,34.89
1634885985244,34.89
1634885985494,34.89
1634885985744,34.89
1634885985994,34.89
1634885986244,34.89
1634885986494,34.89
1634885986744,34.84
1634885986994,34.84
1634885987244,34.84
1634885987494,34.84
1634885987744,34.84
1634885987995,34.84
1634885988245,34.84
1634885988495,34.84
1634885988745,34.87
1634885988995,34.87
1634885989245,34.87
1634885989495,34.87
1634885989745,34.91
1634885989995,34.91
1634885990245,34.91
1634885990495,34.91
1634885990745,34.91
1634885990995,34.91
1634885991245,34.91
1634885991495,34.91
1634885991745,34.91
1634885991995,34.91
1634885992245,34.91
1634885992495,34.91
1634885992745,34.91
1634885992995,34.91
1634885993245,34.91
1634885993495,34.91
1634885993745,34.93
1634885993995,34.93
1634885994245,34.93
1634885994495,34.93
1634885994745,34.93
1634885994995,34.93
1634885995245,34.93
1634885995495,34.93
1634885995745,34.93
1634885995995,34.93
1634885996246,34.93
1634885996496,34.93
1634885996746,34.95
1634885996996,34.95
1634885997246,34.95
1634885997496,34.95
1634885997746,34.95
1634885997996,34.95
1634885998246,34.95
1634885998496,34.95
1634885998746,34.97
1634885998996,34.97
1634885999246,34.97
1634885999496,34.97
1634885999746,34.97
1634885999996,34.97
1634886000246,34.97
1634886000496,34.97
1634886000746,34.95
1634886000996,34.95
1634886001246,34.95
1634886001496,34.95
1634886001746,34.99
1634886001996,34.99
1634886002246,34.99
1634886002496,34.99
1634886002746,34.97
1634886002996,34.97
1634886003246,34.97
1634886003496,34.97
1634886003746,34.95
1634886003996,34.95
1634886004246,34.95
1634886004496,34.95
1634886004747,34.99
1634886004997,34.99
1634886005247,34.99
1634886005497,34.99
1634886005747,34.97
1634886005997,34.97
1634886006247,34.97
1634886006497,34.97
1634886006747,34.99
1634886006997,34.99
1634886007247,34.99
1634886007497,34.99
1634886007747,35.0
1634886007997,35.0
1634886008247,35.0
1634886008497,35.0
1634886008747,35.03
1634886008997,35.03
1634886009247,35.03
1634886009497,35.03
1634886009747,35.05
1634886009997,35.05
1634886010247,35.05
1634886010497,35.05
1634886010747,35.07
1634886010997,35.07
1634886011247,35.07
1634886011497,35.07
1634886011747,35.07
1634886011997,35.07
1634886012247,35.07
1634886012497,35.07
1634886012747,35.0
1634886012998,35.0
1634886013248,35.0
1634886013498,35.0
1634886013748,35.0
1634886013998,35.0
1634886014248,35.0
1634886014498,35.0
1634886014748,34.99
1634886014998,34.99
1634886015248,34.99
1634886015498,34.99
1634886015748,35.05
1634886015998,35.05
1634886016248,35.05
1634886016498,35.05
1634886016748,35.03
1634886016998,35.03
1634886017248,35.03
1634886017498,35.03
1634886017748,35.03
1634886017998,35.03
1634886018248,35.03
1634886018498,35.03
1634886018748,35.05
1634886018998,35.05
1634886019248,35.05
1634886019498,35.05
1634886019748,35.03
1634886019998,35.03
1634886020248,35.03
1634886020498,35.03
1634886020748,35.0
1634886020998,35.0
1634886021249,35.0
1634886021499,35.0
1634886021749,35.07
1634886021999,35.07
1634886022249,35.07
1634886022499,35.07
1634886022749,35.05
1634886022999,35.05
1634886023249,35.05
1634886023499,35.05
1634886023749,35.03
1634886023999,35.03
1634886024249,35.03
1634886024499,35.03
1634886024749,35.05
1634886024999,35.05
1634886025249,35.05
1634886025499,35.05
1634886025749,35.05
1634886025999,35.05
1634886026249,35.05
1634886026499,35.05
1634886026749,35.05
1634886026999,35.05
1634886027249,35.05
1634886027499,35.05
1634886027749,35.07
1634886027999,35.07
1634886028249,35.07
1634886028499,35.07
1634886028749,35.05
1634886028999,35.05
1634886029249,35.05
1634886029500,35.05
1634886029750,35.05
1634886030000,35.05
1634886030250,35.05
1634886030500,35.05
1634886030750,35.11
1634886031000,35.11
1634886031250,35.11
1634886031500,35.11
1634886031750,35.11
1634886032000,35.11
1634886032250,35.11
1634886032500,35.11
1634886032750,35.15
1634886033000,35.15
1634886033250,35.15
1634886033500,35.15
1634886033750,35.15
1634886034000,35.15
1634886034250,35.15
1634886034500,35.15
1634886034750,35.0
1634886035000,35.0
1634886035250,35.0
1634886035500,35.0
1634886035750,35.05
1634886036000,35.05
1634886036250,35.05
1634886036500,35.05
1634886036750,35.09
1634886037000,35.09
1634886037250,35.09
1634886037500,35.09
1634886037750,35.07
1634886038001,35.07
1634886038251,35.07
1634886038501,35.07
1634886038751,35.09
1634886039001,35.09
1634886039251,35.09
1634886039501,35.09
1634886039751,35.09
1634886040001,35.09
1634886040251,35.09
1634886040501,35.09
1634886040751,35.11
1634886041001,35.11
1634886041251,35.11
1634886041501,35.11
1634886041751,34.99
1634886042001,34.99
1634886042251,34.99
1634886042501,34.99
1634886042751,34.97
1634886043001,34.97
1634886043251,34.97
1634886043501,34.97
1634886043751,35.03
1634886044001,35.03
1634886044251,35.03
1634886044501,35.03
1634886044751,35.03
1634886045001,35.03
1634886045251,35.03
1634886045501,35.03
1634886045751,35.07
1634886046001,35.07
1634886046252,35.07
1634886046502,35.07
1634886046752,35.16
1634886047002,35.16
1634886047252,35.16
1634886047502,35.16
1634886047752,35.15
1634886048002,35.15
1634886048252,35.15
1634886048502,35.15
1634886048752,35.09
1634886049002,35.09
1634886049252,35.09
1634886049502,35.09
1634886049752,35.03
1634886050002,35.03
1634886050252,35.03
1634886050502,35.03
1634886050752,35.11
1634886051002,35.11
1634886051252,35.11
1634886051502,35.11
1634886051752,34.97
1634886052002,34.97
1634886052252,34.97
1634886052502,34.97
1634886052752,34.99
1634886053002,34.99
1634886053252,34.99
1634886053502,34.99
1634886053752,35.03
1634886054002,35.03
1634886054252,35.03
1634886054503,35.03
1634886054753,35.07
1634886055003,35.07
1634886055253,35.07
1634886055503,35.07
1634886055753,35.05
1634886056003,35.05
1634886056253,35.05
1634886056503,35.05
1634886056753,35.09
1634886057003,35.09
1634886057253,35.09
1634886057503,35.09
1634886057753,35.07
1634886058003,35.07
1634886058253,35.07
1634886058503,35.07
1634886058753,35.09
1634886059003,35.09
1634886059253,35.09
1634886059503,35.09
1634886059753,35.11
1634886060003,35.11
1634886060253,35.11
1634886060503,35.11
1634886060753,35.09
1634886061003,35.09
1634886061253,35.09
1634886061503,35.09
1634886061753,35.15
1634886062003,35.15
1634886062253,35.15
1634886062503,35.15
1634886062754,35.16
1634886063004,35.16
1634886063254,35.16
1634886063504,35.16
1634886063754,35.11
1634886064004,35.11
1634886064254,35.11
1634886064504,35.11
1634886064754,35.05
1634886065004,35.05
1634886065254,35.05
1634886065504,35.05
1634886065754,35.11
1634886066004,35.11
1634886066254,35.11
1634886066504,35.11
1634886066754,35.16
1634886067004,35.16
1634886067254,35.16
1634886067504,35.16
1634886067754,35.18
1634886068004,35.18
1634886068254,35.18
1634886068504,35.18
1634886068754,35.21
1634886069004,35.21
1634886069254,35.21
1634886069504,35.21
1634886069754,35.16
1634886070004,35.16
1634886070254,35.16
1634886070504,35.16
1634886070754,35.15
1634886071004,35.15
1634886071255,35.15
1634886071505,35.15
1634886071755,35.16
1634886072005,35.16
1634886072255,35.16
1634886072505,35.16
1634886072755,35.21
1634886073005,35.21
1634886073255,35.21
1634886073505,35.21
1634886073755,35.23
1634886074005,35.23
1634886074255,35.23
1634886074505,35.23
1634886074755,35.23
1634886075005,35.23
1634886075255,35.23
1634886075505,35.23
1634886075755,35.25
1634886076005,35.25
1634886076255,35.25
1634886076505,35.25
1634886076755,35.15
1634886077005,35.15
1634886077255,35.15
1634886077505,35.15
1634886077755,35.18
1634886078005,35.18
1634886078255,35.18
1634886078505,35.18
1634886078755,35.25
1634886079005,35.25
1634886079255,35.25
1634886079506,35.25
1634886079756,35.25
1634886080006,35.25
1634886080256,35.25
1634886080506,35.25
1634886080756,35.27
1634886081006,35.27
1634886081256,35.27
1634886081506,35.27
1634886081756,35.27
1634886082006,35.27
1634886082256,35.27
1634886082506,35.27
1634886082756,35.13
1634886083006,35.13
1634886083256,35.13
1634886083506,35.13
1634886083756,35.03
1634886084006,35.03
1634886084256,35.03
1634886084506,35.03
1634886084756,35.07
1634886085006,35.07
1634886085256,35.07
1634886085506,35.07
1634886085756,35.03
1634886086006,35.03
1634886086256,35.03
1634886086506,35.03
1634886086756,34.91
1634886087006,34.91
1634886087256,34.91
1634886087506,34.91
1634886087757,34.99
1634886088007,34.99
1634886088257,34.99
1634886088507,34.99
1634886088757,35.0
1634886089007,35.0
1634886089257,35.0
1634886089507,35.0
1634886089757,35.0
1634886090007,35.0
1634886090257,35.0
1634886090507,35.0
1634886090757,35.0
1634886091007,35.0
1634886091257,35.0
1634886091507,35.0
1634886091757,35.03
1634886092007,35.03
1634886092257,35.03
1634886092507,35.03
1634886092757,35.03
1634886093007,35.03
1634886093257,35.03
1634886093507,35.03
1634886093757,35.0
1634886094007,35.0
1634886094257,35.0
1634886094507,35.0
1634886094757,35.0
1634886095007,35.0
1634886095257,35.0
1634886095507,35.0
1634886095757,34.99
1634886096008,34.99
1634886096258,34.99
1634886096508,34.99
1634886096758,34.99
1634886097008,34.99
1634886097258,34.99
1634886097508,34.99
1634886097758,34.97
1634886098008,34.97
1634886098258,34.97
1634886098508,34.97
1634886098758,34.99
1634886099008,34.99
1634886099258,34.99
1634886099508,34.99
1634886099758,34.93
1634886100008,34.93
1634886100258,34.93
1634886100508,34.93
1634886100758,34.93
1634886101008,34.93
1634886101258,34.93
1634886101508,34.93
1634886101758,35.07
1634886102008,35.07
1634886102258,35.07
1634886102508,35.07
1634886102758,35.09
1634886103008,35.09
1634886103258,35.09
1634886103508,35.09
1634886103758,35.15
1634886104008,35.15
1634886104258,35.15
1634886104509,35.15
1634886104759,35.25
1634886105009,35.25
1634886105259,35.25
1634886105509,35.25
1634886105759,35.23
1634886106009,35.23
1634886106259,35.23
1634886106509,35.23
1634886106759,35.16
1634886107009,35.16
1634886107259,35.16
1634886107509,35.16
1634886107759,35.18
1634886108009,35.18
1634886108259,35.18
1634886108509,35.18
1634886108759,35.25
1634886109009,35.25
1634886109259,35.25
1634886109509,35.25
1634886109759,35.23
1634886110009,35.23
1634886110259,35.23
1634886110509,35.23
1634886110759,35.16
1634886111009,35.16
1634886111259,35.16
1634886111509,35.16
1634886111759,35.21
1634886112009,35.21
1634886112259,35.21
1634886112509,35.21
1634886112760,35.21
1634886113010,35.21
1634886113260,35.21
1634886113510,35.21
1634886113760,35.23
1634886114010,35.23
1634886114260,35.23
1634886114510,35.23
1634886114760,35.27
1634886115010,35.27
1634886115260,35.27
1634886115510,35.27
1634886115760,35.23
1634886116010,35.23
1634886116260,35.23
1634886116510,35.23
1634886116760,35.21
1634886117010,35.21
1634886117260,35.21
1634886117510,35.21
1634886117760,35.15
1634886118010,35.15
1634886118260,35.15
1634886118510,35.15
1634886118760,35.18
1634886119010,35.18
1634886119260,35.18
1634886119510,35.18
1634886119760,35.15
1634886120010,35.15
1634886120260,35.15
1634886120510,35.15
1634886120760,35.15
1634886121011,35.15
1634886121261,35.15
1634886121511,35.15
1634886121761,35.16
1634886122011,35.16
1634886122261,35.16
1634886122511,35.16
1634886122761,35.18
1634886123011,35.18
1634886123261,35.18
1634886123511,35.18
1634886123761,35.25
1634886124011,35.25
1634886124261,35.25
1634886124511,35.25
1634886124761,35.27
1634886125011,35.27
1634886125261,35.27
1634886125511,35.27
1634886125761,35.29
1634886126011,35.29
1634886126261,35.29
1634886126511,35.29
1634886126761,35.27
1634886127011,35.27
1634886127261,35.27
1634886127511,35.27
1634886127761,35.27
1634886128011,35.27
1634886128261,35.27
1634886128511,35.27
1634886128761,35.27
1634886129011,35.27
1634886129262,35.27
1634886129512,35.27
1634886129762,35.29
1634886130012,35.29
1634886130262,35.29
1634886130512,35.29
1634886130762,35.29
1634886131012,35.29
1634886131262,35.29
1634886131512,35.29
1634886131762,35.31
1634886132012,35.31
1634886132262,35.31
1634886132512,35.31
1634886132762,35.33
1634886133012,35.33
1634886133262,35.33
1634886133512,35.33
1634886133762,35.33
1634886134012,35.33
1634886134262,35.33
1634886134512,35.33
1634886134762,35.31
1634886135012,35.31
1634886135262,35.31
1634886135512,35.31
1634886135762,35.34
