unixtime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1634885787897,0.6301,-0.717,0.0697,-14.68,0.84,-2.32,0.0,0.0,0.0,0.0
1634885787930,0.729,-0.7194,0.0531,-20.25,1.54,-4.22,0.0,0.0,0.0,0.0
1634885787963,0.6472,-0.6862,0.0602,-24.69,-15.92,-5.38,0.0,0.0,0.0,0.0
1634885787996,0.7485,-0.666,0.0257,-24.6,-18.64,-2.67,0.0,0.0,0.0,0.0
1634885788029,0.7636,-0.6845,0.0728,-22.27,-0.22,-2.34,0.0,0.0,0.0,0.0
1634885788062,0.7676,-0.6948,0.0775,-16.02,-26.43,-9.13,0.0,0.0,0.0,0.0
1634885788095,0.7827,-0.6936,0.0565,-10.5,-18.66,-11.46,0.0,0.0,0.0,0.0
1634885788128,0.7422,-0.6831,-0.0384,-14.35,-2.8,-13.89,0.0,0.0,0.0,0.0
1634885788161,0.7622,-0.7011,-0.0042,-17.24,11.36,-17.91,0.0,0.0,0.0,0.0
1634885788194,0.7124,-0.7209,0.0379,-13.17,17.61,-17.18,0.0,0.0,0.0,0.0
1634885788227,0.7263,-0.6464,-0.0127,-7.64,1.65,-12.24,0.0,0.0,0.0,0.0
1634885788260,0.7358,-0.6584,0.0087,-4.73,-3.96,-9.66,0.0,0.0,0.0,0.0
1634885788293,0.7607,-0.6628,-0.0457,-1.44,-6.51,-14.95,0.0,0.0,0.0,0.0
1634885788326,0.7927,-0.6106,-0.087,-3.57,-2.68,-16.76,0.0,0.0,0.0,0.0
1634885788359,0.8095,-0.6682,-0.0738,-6.41,11.81,-16.84,0.0,0.0,0.0,0.0
1634885788392,0.7876,-0.6694,-0.0521,-3.08,8.28,-16.28,0.0,0.0,0.0,0.0
1634885788425,0.7766,-0.6362,-0.129,-3.64,-16.58,-18.95,0.0,0.0,0.0,0.0
1634885788458,0.7998,-0.6616,-0.1055,-6.89,-5.51,-20.13,0.0,0.0,0.0,0.0
1634885788491,0.6941,-0.6211,0.0102,-5.44,-28.57,-18.89,0.0,0.0,0.0,0.0
1634885788524,0.7815,-0.6345,-0.0384,0.29,-52.75,-16.57,0.0,0.0,0.0,0.0
1634885788557,0.8799,-0.6333,-0.0506,3.3,-3.57,-13.72,0.0,0.0,0.0,0.0
1634885788590,0.7607,-0.6787,0.036,5.67,17.48,-13.66,0.0,0.0,0.0,0.0
1634885788623,0.7436,-0.6875,-0.0445,2.58,6.23,-14.4,0.0,0.0,0.0,0.0
1634885788656,0.7566,-0.6753,0.0141,5.55,25.77,-6.31,0.0,0.0,0.0,0.0
1634885788689,0.747,-0.6601,0.0418,13.56,7.09,-1.14,0.0,0.0,0.0,0.0
1634885788722,0.8435,-0.6704,-0.014,14.33,20.07,0.83,0.0,0.0,0.0,0.0
1634885788755,0.7707,-0.6674,-0.0867,7.56,19.72,-4.65,0.0,0.0,0.0,0.0
1634885788788,0.8005,-0.6921,0.0785,14.81,36.16,-3.97,0.0,0.0,0.0,0.0
1634885788821,0.8994,-0.7016,0.0224,20.23,81.12,-0.35,0.0,0.0,0.0,0.0
1634885788854,0.7949,-0.6464,-0.0381,8.3,114.59,-6.19,0.0,0.0,0.0,0.0
1634885788887,0.779,-0.5932,0.0492,3.17,180.96,8.96,0.0,0.0,0.0,0.0
1634885788920,0.6362,-0.5131,0.1988,-2.31,197.08,21.39,0.0,0.0,0.0,0.0
1634885788953,0.7114,-0.6198,0.2645,-11.69,128.03,19.31,0.0,0.0,0.0,0.0
1634885788986,0.6321,-0.5688,0.3885,-7.86,80.51,14.03,0.0,0.0,0.0,0.0
1634885789019,0.7871,-0.5446,0.4422,-4.08,70.8,13.77,0.0,0.0,0.0,0.0
1634885789052,0.7175,-0.5913,0.4945,-5.37,53.39,10.63,0.0,0.0,0.0,0.0
1634885789085,0.7148,-0.6377,0.4698,2.91,32.57,6.69,0.0,0.0,0.0,0.0
1634885789118,0.6364,-0.6103,0.3819,3.1,44.89,9.07,0.0,0.0,0.0,0.0
1634885789151,0.5942,-0.6213,0.4232,0.16,47.55,7.74,0.0,0.0,0.0,0.0
1634885789184,0.604,-0.6457,0.4632,0.89,31.49,4.66,0.0,0.0,0.0,0.0
1634885789217,0.6152,-0.6203,0.4532,-2.31,20.88,4.85,0.0,0.0,0.0,0.0
1634885789250,0.5593,-0.6967,0.4706,1.26,-1.04,6.48,0.0,0.0,0.0,0.0
1634885789283,0.6606,-0.6325,0.4659,-2.37,5.75,0.37,0.0,0.0,0.0,0.0
1634885789316,0.5544,-0.6484,0.4644,-0.22,12.43,-2.58,0.0,0.0,0.0,0.0
1634885789349,0.5788,-0.6648,0.4183,-4.11,16.74,-1.25,0.0,0.0,0.0,0.0
1634885789382,0.6284,-0.7429,0.4564,-5.79,23.79,1.23,0.0,0.0,0.0,0.0
1634885789415,0.6557,-0.7475,0.4825,0.88,21.45,-9.5,0.0,0.0,0.0,0.0
1634885789448,0.5461,-0.7832,0.3709,2.78,-9.09,-15.52,0.0,0.0,0.0,0.0
1634885789481,0.7053,-0.8982,0.3189,7.71,-14.99,-29.96,0.0,0.0,0.0,0.0
1634885789514,0.9629,-0.8823,0.1729,5.45,-9.16,-77.07,0.0,0.0,0.0,0.0
1634885789547,1.0276,-0.7563,0.141,-23.25,-67.03,-116.78,0.0,0.0,0.0,0.0
1634885789580,0.9995,-0.5793,0.0487,-53.42,-124.24,-142.27,0.0,0.0,0.0,0.0
1634885789613,0.9302,-0.4846,-0.0457,-93.2,-227.33,-150.99,0.0,0.0,0.0,0.0
1634885789646,0.7883,-0.352,0.1214,-103.0,-245.91,-125.25,0.0,0.0,0.0,0.0
1634885789679,0.9004,-0.1733,-0.2217,-108.57,-157.03,-76.47,0.0,0.0,0.0,0.0
1634885789712,0.9553,-0.3059,-0.4063,-145.09,-69.21,-45.69,0.0,0.0,0.0,0.0
1634885789745,0.8249,-0.4387,-0.0472,-145.37,-49.9,-16.85,0.0,0.0,0.0,0.0
1634885789778,0.7427,-0.4016,-0.1775,-129.04,-87.9,-0.87,0.0,0.0,0.0,0.0
1634885789811,0.8493,-0.4948,-0.3038,-119.91,-87.41,19.88,0.0,0.0,0.0,0.0
1634885789844,0.9231,-0.4922,-0.3328,-110.78,-50.47,23.63,0.0,0.0,0.0,0.0
1634885789877,0.9638,-0.4463,-0.4578,-98.67,1.73,21.19,0.0,0.0,0.0,0.0
1634885789910,0.9033,-0.3899,-0.5547,-101.21,33.74,12.65,0.0,0.0,0.0,0.0
1634885789943,0.9216,-0.3298,-0.6546,-110.76,35.5,10.4,0.0,0.0,0.0,0.0
1634885789976,0.8445,-0.3025,-0.5525,-115.99,62.61,13.38,0.0,0.0,0.0,0.0
1634885790009,0.7605,-0.2392,-0.5845,-119.6,62.53,12.49,0.0,0.0,0.0,0.0
1634885790042,0.8305,-0.2446,-0.6504,-129.73,42.03,10.78,0.0,0.0,0.0,0.0
1634885790075,0.9223,-0.2729,-0.5655,-128.55,64.15,7.26,0.0,0.0,0.0,0.0
1634885790108,0.8271,-0.2314,-0.5245,-119.94,77.5,-0.71,0.0,0.0,0.0,0.0
1634885790141,0.8391,-0.2448,-0.4698,-116.32,64.62,-5.77,0.0,0.0,0.0,0.0
1634885790174,0.9309,-0.3061,-0.438,-115.21,74.88,-10.78,0.0,0.0,0.0,0.0
1634885790207,0.9553,-0.3564,-0.272,-105.5,81.49,-16.0,0.0,0.0,0.0,0.0
1634885790240,0.8886,-0.2646,-0.1356,-96.69,61.41,-22.56,0.0,0.0,0.0,0.0
1634885790273,0.9062,-0.2338,-0.0464,-95.15,47.45,-23.06,0.0,0.0,0.0,0.0
1634885790306,0.9709,-0.2153,-0.0101,-84.32,54.74,-10.28,0.0,0.0,0.0,0.0
1634885790339,1.0735,-0.217,0.0239,-74.18,68.64,4.16,0.0,0.0,0.0,0.0
1634885790372,1.0432,-0.1889,0.0924,-76.02,62.41,2.68,0.0,0.0,0.0,0.0
1634885790405,1.0014,-0.1562,0.2184,-71.2,58.8,-4.51,0.0,0.0,0.0,0.0
1634885790438,0.9265,-0.0839,0.1451,-63.75,58.77,-6.86,0.0,0.0,0.0,0.0
1634885790471,0.9038,-0.0813,0.162,-62.12,42.12,-7.49,0.0,0.0,0.0,0.0
1634885790504,0.9233,-0.0957,0.231,-54.6,16.63,-7.78,0.0,0.0,0.0,0.0
1634885790537,0.9721,-0.0847,0.1378,-47.28,21.83,-6.77,0.0,0.0,0.0,0.0
1634885790570,0.9582,-0.0837,0.17,-42.06,21.69,-8.22,0.0,0.0,0.0,0.0
1634885790603,0.9328,-0.0669,0.1893,-31.02,18.49,-9.66,0.0,0.0,0.0,0.0
1634885790636,0.9702,-0.0639,0.1673,-19.08,15.32,-12.98,0.0,0.0,0.0,0.0
1634885790669,0.9243,-0.0363,0.1966,-6.6,7.95,-16.45,0.0,0.0,0.0,0.0
1634885790702,0.9448,-0.0076,0.1947,6.64,3.19,-15.92,0.0,0.0,0.0,0.0
1634885790735,1.0361,-0.0128,0.1458,14.94,6.07,-12.17,0.0,0.0,0.0,0.0
1634885790768,1.1135,-0.0317,0.1241,16.91,11.67,-9.7,0.0,0.0,0.0,0.0
1634885790801,1.1462,0.0021,0.1532,16.84,-6.87,-3.28,0.0,0.0,0.0,0.0
1634885790834,1.2073,-0.0537,0.0965,14.62,-7.35,7.62,0.0,0.0,0.0,0.0
1634885790867,1.0879,-0.0349,0.025,6.1,9.41,2.8,0.0,0.0,0.0,0.0
1634885790900,1.0171,-0.0388,-0.0013,-1.63,20.12,9.13,0.0,0.0,0.0,0.0
1634885790933,0.9773,-0.038,0.0129,-5.95,21.56,19.91,0.0,0.0,0.0,0.0
1634885790966,0.9695,-0.0125,0.0036,-13.7,15.28,26.25,0.0,0.0,0.0,0.0
1634885790999,0.9651,-0.0288,0.0514,-22.11,19.09,23.87,0.0,0.0,0.0,0.0
1634885791032,0.9438,-0.0564,0.0929,-24.66,25.28,10.2,0.0,0.0,0.0,0.0
1634885791065,0.9016,-0.083,0.0797,-25.66,25.99,-1.57,0.0,0.0,0.0,0.0
1634885791098,0.924,-0.1228,0.1361,-18.89,28.51,-6.53,0.0,0.0,0.0,0.0
1634885791131,0.8803,-0.143,0.1302,-8.01,32.01,-4.02,0.0,0.0,0.0,0.0
1634885791164,0.9297,-0.1467,0.1461,0.47,6.77,-0.64,0.0,0.0,0.0,0.0
1634885791197,0.9829,-0.1569,0.1717,13.49,9.9,1.24,0.0,0.0,0.0,0.0
1634885791230,1.0149,-0.2124,0.2132,25.59,13.01,7.97,0.0,0.0,0.0,0.0
1634885791263,1.0591,-0.2546,0.2581,37.87,7.03,11.86,0.0,0.0,0.0,0.0
1634885791296,1.1369,-0.279,0.2774,51.68,1.77,15.63,0.0,0.0,0.0,0.0
1634885791329,1.1079,-0.2749,0.264,58.78,-13.91,23.29,0.0,0.0,0.0,0.0
1634885791362,1.0647,-0.2395,0.2347,51.06,-29.25,21.57,0.0,0.0,0.0,0.0
1634885791395,1.0285,-0.1694,0.2508,31.78,-21.98,12.34,0.0,0.0,0.0,0.0
1634885791428,1.0005,-0.1372,0.2083,11.78,0.84,6.14,0.0,0.0,0.0,0.0
1634885791461,0.9712,-0.1762,0.193,2.28,26.36,5.11,0.0,0.0,0.0,0.0
1634885791494,0.8618,-0.1359,0.2027,3.45,45.88,2.0,0.0,0.0,0.0,0.0
1634885791527,0.7783,-0.0932,0.2174,11.29,56.62,-1.75,0.0,0.0,0.0,0.0
1634885791560,0.8784,-0.0881,0.2169,19.97,75.86,2.69,0.0,0.0,0.0,0.0
1634885791593,0.8596,-0.0649,0.316,23.65,88.43,6.21,0.0,0.0,0.0,0.0
1634885791626,0.7827,-0.0032,0.317,19.29,51.14,7.13,0.0,0.0,0.0,0.0
1634885791659,0.8977,0.0034,0.3668,7.39,31.29,6.33,0.0,0.0,0.0,0.0
1634885791692,0.9597,-0.0344,0.4569,-5.34,46.81,4.12,0.0,0.0,0.0,0.0
1634885791725,0.9475,-0.0979,0.5233,-15.72,43.03,0.38,0.0,0.0,0.0,0.0
1634885791758,1.0364,-0.1963,0.587,-23.14,50.09,12.86,0.0,0.0,0.0,0.0
1634885791791,1.0368,-0.437,0.6622,-15.1,61.43,14.65,0.0,0.0,0.0,0.0
1634885791824,0.8757,-0.3911,0.5995,-3.15,45.16,3.22,0.0,0.0,0.0,0.0
1634885791857,0.8796,-0.4035,0.5936,7.92,58.4,14.85,0.0,0.0,0.0,0.0
1634885791890,0.8044,-0.4541,0.5953,14.65,54.57,32.88,0.0,0.0,0.0,0.0
1634885791923,0.7546,-0.4528,0.5648,13.55,22.64,34.08,0.0,0.0,0.0,0.0
1634885791956,0.6963,-0.4199,0.5435,12.25,14.57,31.87,0.0,0.0,0.0,0.0
1634885791989,0.6289,-0.396,0.5279,19.37,12.01,36.48,0.0,0.0,0.0,0.0
1634885792022,0.6169,-0.3801,0.4928,29.91,9.66,46.57,0.0,0.0,0.0,0.0
1634885792055,0.6599,-0.3725,0.4947,41.3,11.31,56.79,0.0,0.0,0.0,0.0
1634885792088,0.6579,-0.3537,0.5103,54.07,7.4,62.85,0.0,0.0,0.0,0.0
1634885792121,0.7002,-0.3164,0.5208,65.25,6.37,70.57,0.0,0.0,0.0,0.0
1634885792154,0.7392,-0.3523,0.5643,70.05,0.41,87.92,0.0,0.0,0.0,0.0
1634885792187,0.7568,-0.3676,0.6156,75.3,-15.28,102.68,0.0,0.0,0.0,0.0
1634885792220,0.7363,-0.3357,0.6407,76.2,-27.96,101.34,0.0,0.0,0.0,0.0
1634885792253,0.6921,-0.2983,0.6363,67.65,-35.74,84.42,0.0,0.0,0.0,0.0
1634885792286,0.6867,-0.2717,0.679,54.7,-37.02,68.36,0.0,0.0,0.0,0.0
1634885792319,0.7021,-0.2578,0.6876,44.02,-25.62,56.81,0.0,0.0,0.0,0.0
1634885792352,0.7021,-0.2541,0.7108,32.58,-16.01,47.94,0.0,0.0,0.0,0.0
1634885792385,0.7483,-0.2885,0.7562,26.52,-1.42,37.82,0.0,0.0,0.0,0.0
1634885792418,0.6838,-0.3239,0.7906,28.72,9.79,25.93,0.0,0.0,0.0,0.0
1634885792451,0.6213,-0.343,0.7794,35.98,4.15,19.45,0.0,0.0,0.0,0.0
1634885792484,0.5588,-0.3415,0.7494,45.67,-17.38,18.16,0.0,0.0,0.0,0.0
1634885792517,0.5398,-0.3479,0.7393,57.06,-20.94,23.02,0.0,0.0,0.0,0.0
1634885792550,0.521,-0.3459,0.7225,66.7,-22.09,30.52,0.0,0.0,0.0,0.0
1634885792583,0.5395,-0.3579,0.7284,69.24,-20.15,37.08,0.0,0.0,0.0,0.0
1634885792616,0.5493,-0.3711,0.7745,70.63,-16.18,40.41,0.0,0.0,0.0,0.0
1634885792649,0.5234,-0.3781,0.7779,73.3,-17.92,42.26,0.0,0.0,0.0,0.0
1634885792682,0.5039,-0.3574,0.7613,77.07,-21.12,44.21,0.0,0.0,0.0,0.0
1634885792715,0.4934,-0.3479,0.7774,82.72,-31.1,47.54,0.0,0.0,0.0,0.0
1634885792748,0.5412,-0.3479,0.7745,90.23,-41.46,50.42,0.0,0.0,0.0,0.0
1634885792781,0.5425,-0.3369,0.7843,96.29,-42.86,52.42,0.0,0.0,0.0,0.0
1634885792814,0.5422,-0.3296,0.7643,103.85,-76.81,51.88,0.0,0.0,0.0,0.0
1634885792847,0.6689,-0.3005,0.7203,109.55,-81.4,47.49,0.0,0.0,0.0,0.0
1634885792880,0.698,-0.2468,0.7174,111.63,-73.42,39.76,0.0,0.0,0.0,0.0
1634885792913,0.6811,-0.176,0.6446,111.58,-100.88,28.87,0.0,0.0,0.0,0.0
1634885792946,0.8144,-0.0825,0.5538,106.4,-94.75,21.25,0.0,0.0,0.0,0.0
1634885792979,0.9114,0.0427,0.5562,93.27,-62.89,25.0,0.0,0.0,0.0,0.0
1634885793012,1.1186,-0.0747,0.6041,88.55,-50.67,38.58,0.0,0.0,0.0,0.0
1634885793045,0.9656,-0.0818,0.4547,87.58,-64.51,30.04,0.0,0.0,0.0,0.0
1634885793078,1.0261,0.0666,0.3084,82.29,-80.43,20.76,0.0,0.0,0.0,0.0
1634885793111,1.0871,0.0649,0.2557,83.8,-50.71,27.94,0.0,0.0,0.0,0.0
1634885793144,0.9614,-0.0205,0.2027,91.34,-54.35,23.78,0.0,0.0,0.0,0.0
1634885793177,0.8808,0.0214,0.0977,93.15,-77.93,6.15,0.0,0.0,0.0,0.0
1634885793210,0.8777,0.072,0.0562,94.83,-77.92,-11.09,0.0,0.0,0.0,0.0
1634885793243,0.8576,0.0983,0.0392,97.83,-43.64,-16.54,0.0,0.0,0.0,0.0
1634885793276,0.9255,0.1218,0.0068,96.58,-23.17,-13.34,0.0,0.0,0.0,0.0
1634885793309,0.9104,0.1025,0.0236,91.02,-50.74,-9.23,0.0,0.0,0.0,0.0
1634885793342,1.0407,0.1196,0.0219,84.07,-58.49,-9.05,0.0,0.0,0.0,0.0
1634885793375,1.0573,0.1848,-0.022,75.02,-39.08,-8.43,0.0,0.0,0.0,0.0
1634885793408,1.0156,0.2285,0.0236,60.84,-28.03,-6.92,0.0,0.0,0.0,0.0
1634885793441,1.0771,0.2341,0.0663,50.09,-11.19,-5.34,0.0,0.0,0.0,0.0
1634885793474,1.0715,0.2414,0.0995,42.66,7.96,-0.77,0.0,0.0,0.0,0.0
1634885793507,1.0786,0.2499,0.1498,40.33,13.41,6.68,0.0,0.0,0.0,0.0
1634885793540,1.1604,0.3029,0.1407,46.59,8.92,17.68,0.0,0.0,0.0,0.0
1634885793573,1.2815,0.1325,0.1207,49.88,2.12,26.9,0.0,0.0,0.0,0.0
1634885793606,1.1965,0.0876,0.1268,39.24,-5.62,13.94,0.0,0.0,0.0,0.0
1634885793639,1.0664,0.0646,0.1165,26.36,23.99,2.4,0.0,0.0,0.0,0.0
1634885793672,0.9585,0.0226,0.1197,22.54,51.91,-3.17,0.0,0.0,0.0,0.0
1634885793705,0.9157,0.0407,0.15,27.87,73.52,0.06,0.0,0.0,0.0,0.0
1634885793738,0.7651,0.058,0.0775,24.13,49.86,0.5,0.0,0.0,0.0,0.0
1634885793771,0.8183,0.0522,0.1341,22.09,43.12,-5.4,0.0,0.0,0.0,0.0
1634885793804,0.77,0.1801,0.1766,21.91,49.03,-6.45,0.0,0.0,0.0,0.0
1634885793837,0.7295,0.2326,0.12,10.12,30.2,-0.89,0.0,0.0,0.0,0.0
1634885793870,0.8569,0.2023,0.2035,-3.6,8.82,4.81,0.0,0.0,0.0,0.0
1634885793903,0.926,0.2436,0.2503,-11.31,3.39,3.94,0.0,0.0,0.0,0.0
1634885793936,0.9548,0.2582,0.2086,-25.55,3.28,-1.4,0.0,0.0,0.0,0.0
