unixtime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1648531522440,0.5131,0.0057,0.8594,14.57,20.3,33.96,0.2187,-0.2343,0.0625,0.9375
1648531522470,0.4747,-0.0166,0.887,20.0,25.73,31.82,0.2031,-0.2343,0.0468,0.9375
1648531522500,0.3143,-0.0534,0.9616,23.35,25.0,15.73,0.2031,-0.2187,0.0468,0.9375
1648531522530,0.3483,-0.0192,0.9842,11.28,-4.81,1.64,0.2031,-0.2187,0.0468,0.9531
1648531522560,0.3851,0.026,0.92,7.86,-22.37,-12.01,0.2031,-0.2187,0.0468,0.9375
1648531522590,0.5253,-0.0029,0.8227,8.71,-9.93,-17.37,0.2031,-0.2343,0.0468,0.9375
1648531522620,0.4337,0.0159,0.9233,8.9,-0.18,-17.37,0.2031,-0.2343,0.0312,0.9375
1648531522650,0.4315,0.024,0.9484,0.73,-19.63,-23.35,0.2187,-0.2343,0.0312,0.9375
1648531522680,0.5208,0.0124,0.8341,-1.21,-16.89,-21.28,0.2187,-0.2343,0.0312,0.9375
1648531522710,0.5235,0.0491,0.8861,6.64,0.97,-22.31,0.2187,-0.2343,0.0312,0.9375
1648531522740,0.4874,0.048,0.9649,7.25,7.5,-13.9,0.2343,-0.2343,0.0312,0.9375
1648531522770,0.3527,0.0384,0.9752,1.58,-21.15,-18.84,0.2343,-0.2343,0.0312,0.9375
1648531522800,0.5311,0.0704,0.8867,-2.25,-38.53,-21.64,0.2343,-0.25,0.0312,0.9375
1648531522830,0.5593,0.0557,0.8395,-2.43,-35.85,-16.21,0.2343,-0.2656,0.0312,0.9218
1648531522860,0.4979,0.0555,0.8937,0.42,-24.02,-11.4,0.25,-0.2656,0.0312,0.9218
1648531522890,0.4533,0.0616,0.9056,-0.24,-34.2,-11.95,0.25,-0.2812,0.0312,0.9218
1648531522920,0.4617,0.0675,0.8752,3.04,-41.7,-15.18,0.25,-0.2812,0.0312,0.9218
1648531522950,0.3066,0.1539,0.9782,17.5,-79.51,-14.81,0.25,-0.2968,0.0312,0.9062
1648531522980,0.5822,0.0213,0.883,-17.01,-91.21,-9.81,0.25,-0.3125,0.0468,0.9062
1648531523010,0.5164,0.0111,0.9105,-22.25,-142.92,-12.92,0.25,-0.3437,0.0625,0.8906
1648531523040,0.6083,0.2259,0.8232,-29.14,-245.42,-29.14,0.25,-0.3906,0.0781,0.875
1648531523070,1.2177,0.3845,0.5808,-86.34,-132.98,-19.45,0.2656,-0.4375,0.0937,0.8437
1648531523100,1.314,1.2402,0.6103,-92.62,-31.15,-12.43,0.2812,-0.4375,0.1093,0.8437
1648531523130,1.0814,0.6964,0.1016,-110.06,-133.9,36.21,0.2812,-0.4531,0.1406,0.8281
1648531523160,1.2695,0.278,0.0389,-102.43,-234.08,51.76,0.2812,-0.4843,0.1875,0.7968
1648531523190,1.1624,-0.1441,-0.2589,-82.19,-165.06,33.17,0.2656,-0.5312,0.2187,0.7656
1648531523220,0.805,-0.0767,-0.0877,-15.97,-77.92,13.65,0.2656,-0.5468,0.25,0.75
1648531523250,1.1425,0.3957,0.2432,13.84,-106.76,15.73,0.25,-0.5625,0.25,0.7343
1648531523280,1.0216,0.7457,0.6353,2.31,-148.71,6.03,0.25,-0.5937,0.2656,0.7187
1648531523310,0.8361,0.5457,0.4128,-42.86,-226.21,-14.32,0.2343,-0.625,0.2656,0.6875
1648531523340,0.786,0.3623,0.4372,-112.8,-309.63,-35.0,0.2343,-0.6718,0.2968,0.6406
1648531523370,0.776,0.0954,-0.2388,-171.64,-434.87,-35.6,0.2343,-0.7187,0.3437,0.5468
1648531523400,0.9415,-0.0915,-0.4492,-176.76,-400.18,-8.47,0.2343,-0.7656,0.3906,0.4531
1648531523430,0.9084,-0.2369,-0.8868,-132.07,-326.64,-3.41,0.2343,-0.7968,0.4218,0.3593
1648531523460,1.2642,-0.2642,-0.8861,-84.45,-197.68,21.52,0.2187,-0.8125,0.4531,0.2968
1648531523490,0.7425,-0.2471,-0.9707,-48.78,-107.86,44.02,0.2187,-0.8125,0.4687,0.2656
1648531523520,0.6572,-0.1323,-0.9429,-31.89,-61.34,41.46,0.2031,-0.8125,0.4843,0.25
1648531523550,0.9456,0.0765,-0.8543,-20.0,-38.04,33.9,0.2031,-0.8125,0.5,0.2343
1648531523580,0.8455,0.3476,-0.4586,-24.93,38.17,42.92,0.2031,-0.7968,0.5156,0.2343
1648531523610,1.1199,0.4841,-0.5974,-29.69,41.03,68.23,0.2187,-0.7812,0.5156,0.25
1648531523640,1.139,0.5568,-0.2108,-66.09,165.12,98.59,0.2343,-0.7656,0.5312,0.2656
1648531523670,0.7196,0.5881,-0.2458,-113.53,252.68,113.96,0.2812,-0.7187,0.5468,0.2968
1648531523700,0.859,0.5847,-0.3217,-140.3,222.07,128.84,0.3281,-0.6718,0.5625,0.3281
1648531523730,1.0837,0.4978,-0.4526,-155.42,251.15,136.4,0.3906,-0.625,0.5781,0.3593
1648531523760,1.0279,0.451,-0.4335,-152.5,282.86,137.19,0.4375,-0.5468,0.5781,0.3906
1648531523790,1.0698,0.4453,-0.3287,-158.1,193.35,131.28,0.4843,-0.4843,0.5781,0.4218
1648531523820,1.6856,0.2147,-0.4801,-177.98,163.29,117.31,0.5156,-0.4375,0.5937,0.4218
1648531523850,1.4897,0.0318,-0.3311,-193.04,177.13,68.84,0.5468,-0.375,0.5937,0.4218
1648531523880,1.2963,-0.1098,-0.106,-202.19,94.2,41.09,0.5781,-0.3281,0.6093,0.4062
1648531523910,1.0106,-0.2321,-0.1921,-189.75,63.53,32.92,0.6093,-0.2812,0.625,0.3906
1648531523940,0.534,-0.4396,-0.3526,-165.3,95.42,22.92,0.625,-0.2343,0.625,0.375
1648531523970,0.0859,-0.5996,-0.2958,-149.32,76.82,7.01,0.6406,-0.2031,0.625,0.3593
1648531524000,0.0882,-0.6105,-0.2199,-144.2,8.47,-5.18,0.6562,-0.1718,0.6406,0.3281
1648531524030,0.463,-0.7548,-0.4113,-128.29,7.01,-25.73,0.6562,-0.1406,0.6562,0.3125
1648531524060,0.8771,-0.8685,-0.3477,-103.17,59.81,-49.63,0.6718,-0.125,0.6562,0.2812
1648531524090,1.1707,-0.8261,-0.4667,-72.92,-48.35,-28.35,0.6718,-0.1093,0.6562,0.2656
1648531524120,2.2451,-0.7141,-0.3522,-24.51,-31.95,30.18,0.6562,-0.1093,0.6875,0.25
1648531524150,1.5491,-0.8404,0.1431,0.3,49.81,94.39,0.6562,-0.0937,0.6718,0.2656
1648531524180,1.4832,-1.0584,0.0155,22.98,52.86,132.56,0.6562,-0.0625,0.6718,0.2968
1648531524210,1.0657,-0.902,0.142,40.06,69.08,141.82,0.6562,-0.0312,0.6562,0.3281
1648531524240,0.9968,-0.8168,0.2452,51.82,51.64,133.59,0.6562,-0.0156,0.6406,0.3593
1648531524270,0.9487,-0.6444,0.1444,45.24,24.63,108.71,0.6562,0.0,0.6406,0.3906
1648531524300,0.9742,-0.4608,0.3315,37.01,53.1,56.52,0.6406,0.0156,0.625,0.4062
1648531524330,1.018,-0.3317,0.1439,22.13,124.08,8.47,0.6562,0.0156,0.6093,0.4218
1648531524360,1.1319,-0.1287,0.2929,15.79,207.68,-43.23,0.6875,0.0312,0.5781,0.4062
1648531524390,0.8658,0.0899,0.5626,-7.62,216.28,-81.95,0.7343,0.0468,0.5312,0.3906
1648531524420,0.8795,0.1772,0.1815,-15.06,223.41,-113.35,0.7656,0.0468,0.4843,0.375
1648531524450,0.5881,0.4097,0.0837,-20.85,268.17,-130.54,0.8125,0.0625,0.4375,0.3281
1648531524480,0.1721,0.2133,0.3616,-36.64,185.91,-125.6,0.8437,0.0625,0.3906,0.2968
1648531524510,0.4736,0.074,0.4353,-65.48,78.65,-145.24,0.875,0.0781,0.375,0.2656
1648531524540,0.5103,0.0468,0.4104,-63.35,68.23,-160.48,0.8906,0.0781,0.375,0.2187
1648531524570,0.3752,0.0646,0.4538,-42.68,16.15,-148.71,0.9062,0.0781,0.3593,0.1718
1648531524600,0.51,-0.0675,0.5758,-26.21,-23.17,-134.81,0.9062,0.0625,0.375,0.1406
1648531524630,0.556,-0.1694,0.5352,-15.42,1.15,-132.86,0.9062,0.0625,0.375,0.0937
1648531524660,0.3989,-0.1668,0.3222,-5.79,12.56,-138.84,0.9062,0.0468,0.375,0.0625
1648531524690,0.3538,-0.0377,0.3353,15.18,16.95,-146.34,0.9062,0.0312,0.375,0.0312
1648531524720,0.3079,0.0434,0.4432,27.8,9.32,-137.92,0.9218,0.0156,0.375,0.0
1648531524750,0.377,0.0822,0.4122,32.68,-0.97,-131.58,0.9218,-0.0156,0.375,-0.0312
1648531524780,0.457,0.1871,0.4351,40.91,6.64,-131.7,0.9218,-0.0312,0.375,-0.0625
1648531524810,0.4443,0.3841,0.4591,35.18,1.4,-125.3,0.9062,-0.0468,0.375,-0.0781
1648531524840,0.4671,0.4227,0.3603,43.53,-12.56,-123.78,0.9062,-0.0781,0.375,-0.1093
1648531524870,0.6744,0.6893,0.2271,63.23,-8.04,-134.45,0.9062,-0.1093,0.375,-0.1406
1648531524900,0.7635,0.8043,0.3463,85.36,20.73,-123.96,0.8906,-0.1406,0.375,-0.1562
1648531524930,0.9006,0.9918,0.3533,105.6,30.48,-99.26,0.8906,-0.1718,0.375,-0.1718
1648531524960,0.8381,1.0635,0.4519,117.13,35.3,-62.98,0.875,-0.2187,0.3593,-0.1875
1648531524990,0.5716,0.9083,0.5596,119.14,-2.19,-26.03,0.875,-0.25,0.3593,-0.1718
1648531525020,0.7952,0.905,0.6035,122.5,-21.28,-19.51,0.8593,-0.2812,0.375,-0.1718
1648531525050,0.8782,0.8662,0.3802,122.07,-19.63,4.26,0.8437,-0.3125,0.3906,-0.1718
1648531525080,0.7502,0.9082,0.3057,125.6,-4.51,16.95,0.8437,-0.3281,0.3906,-0.1562
1648531525110,0.7193,0.8441,0.1136,137.43,-7.74,20.12,0.8281,-0.3593,0.4062,-0.125
1648531525140,0.7423,1.0093,0.1357,145.12,-15.18,32.5,0.8125,-0.3906,0.4062,-0.1093
1648531525170,0.1756,1.3369,0.6768,114.81,-29.81,22.56,0.7968,-0.4218,0.4218,-0.0937
1648531525200,1.5998,2.7219,0.5568,23.23,-170.54,57.37,0.7812,-0.4218,0.4531,-0.0937
1648531525230,0.8681,1.2319,0.1618,41.03,-45.6,65.79,0.7656,-0.4062,0.4687,-0.0937
1648531525260,0.4528,0.9123,-0.1704,29.26,-56.52,24.63,0.7656,-0.4062,0.4843,-0.0781
1648531525290,0.5798,0.6522,0.2613,51.34,-86.46,6.7,0.75,-0.4218,0.5,-0.0781
1648531525320,0.9615,0.6163,0.036,47.86,-64.51,24.81,0.7343,-0.4218,0.5156,-0.0781
1648531525350,1.0849,0.536,0.0103,34.39,-27.43,42.62,0.7187,-0.4218,0.5312,-0.0781
1648531525380,1.0045,0.6451,-0.0118,32.92,-20.24,57.74,0.7031,-0.4218,0.5468,-0.0625
1648531525410,0.7115,0.5346,-0.0716,40.42,-7.43,56.03,0.7031,-0.4218,0.5625,-0.0468
1648531525440,0.6545,0.7315,-0.0748,43.23,13.1,39.51,0.7031,-0.4218,0.5625,-0.0312
1648531525470,0.783,0.7932,0.0089,53.53,-11.03,37.86,0.6875,-0.4218,0.5625,-0.0156
1648531525500,0.3865,0.4182,-0.3236,51.4,-12.8,15.42,0.6875,-0.4375,0.5781,0.0
1648531525530,0.6909,0.5684,-0.109,63.35,-9.63,-3.47,0.6718,-0.4375,0.5781,0.0
1648531525560,0.914,0.5703,-0.2126,59.39,-28.41,11.09,0.6718,-0.4531,0.5781,0.0156
1648531525590,0.8966,0.5384,-0.1689,68.84,-7.98,2.37,0.6562,-0.4687,0.5781,0.0156
1648531525620,0.7821,0.4221,-0.019,83.23,0.36,-10.0,0.6406,-0.4843,0.5781,0.0312
1648531525650,0.8937,0.4938,-0.3842,90.97,11.46,-13.29,0.6406,-0.5,0.5781,0.0468
1648531525680,0.6785,0.4986,-0.1385,87.8,3.35,-8.04,0.625,-0.5156,0.5781,0.0625
1648531525710,0.8118,0.5325,-0.1644,93.96,13.9,-19.02,0.6093,-0.5312,0.5781,0.0781
1648531525740,0.8314,0.409,-0.2612,94.63,6.03,-29.39,0.6093,-0.5468,0.5625,0.0781
1648531525770,0.7604,0.4555,-0.2406,89.81,18.96,-33.29,0.5937,-0.5625,0.5625,0.0937
1648531525800,0.7928,0.5047,-0.1909,81.15,29.14,-30.24,0.5781,-0.5781,0.5468,0.1093
1648531525830,0.883,0.4719,-0.3414,75.18,34.26,-27.19,0.5781,-0.5937,0.5312,0.125
1648531525860,0.848,0.4713,-0.3288,69.81,33.23,-21.76,0.5781,-0.6093,0.5312,0.125
1648531525890,0.7521,0.4022,-0.2855,56.89,26.52,-17.19,0.5625,-0.625,0.5156,0.1406
1648531525920,0.7438,0.3425,-0.3736,53.35,25.24,-21.52,0.5625,-0.625,0.5,0.1562
1648531525950,0.6721,0.3824,-0.392,53.47,34.08,-22.74,0.5625,-0.6406,0.5,0.1562
1648531525980,0.7193,0.2783,-0.5227,59.32,35.36,-17.19,0.5468,-0.6562,0.4843,0.1718
1648531526010,0.7985,0.3321,-0.5689,65.79,49.87,-7.56,0.5468,-0.6562,0.4843,0.1875
1648531526040,0.7443,0.3146,-0.5449,71.7,56.28,9.93,0.5312,-0.6718,0.4687,0.2031
1648531526070,0.7731,0.2482,-0.5567,84.45,63.65,12.86,0.5312,-0.6718,0.4531,0.2187
1648531526100,0.8111,0.3096,-0.575,90.0,64.2,17.86,0.5156,-0.6718,0.4531,0.25
1648531526130,0.7923,0.2868,-0.647,90.3,60.18,23.96,0.5156,-0.6875,0.4375,0.2656
1648531526160,0.843,0.301,-0.729,92.13,59.14,26.52,0.5,-0.6875,0.4218,0.2968
1648531526190,0.7547,0.364,-0.5954,96.76,57.31,27.8,0.4843,-0.6875,0.4218,0.3281
1648531526220,0.7974,0.2652,-0.6479,109.63,49.57,23.71,0.4687,-0.7031,0.4062,0.3437
1648531526250,0.765,0.3144,-0.4816,117.92,42.01,20.85,0.4531,-0.7031,0.3906,0.375
1648531526280,0.8143,0.3087,-0.4276,120.18,32.86,17.5,0.4218,-0.7187,0.3906,0.3906
1648531526310,0.8247,0.3242,-0.3122,124.08,27.74,12.07,0.4062,-0.7187,0.375,0.4062
1648531526340,0.9222,0.4252,-0.3631,115.48,18.78,2.62,0.375,-0.7343,0.3593,0.4218
1648531526370,0.9731,0.5048,-0.3901,100.3,17.68,-3.35,0.3593,-0.75,0.3437,0.4375
1648531526400,0.9456,0.4932,-0.2788,87.13,7.62,-4.75,0.3437,-0.75,0.3281,0.4531
1648531526430,0.9504,0.4213,-0.272,76.03,-4.57,2.5,0.3281,-0.7656,0.3125,0.4531
1648531526460,0.8436,0.2552,-0.2551,70.0,-10.24,4.45,0.3125,-0.7656,0.3125,0.4531
1648531526490,0.8125,0.0482,-0.3022,72.37,-0.48,-8.71,0.3125,-0.7656,0.2968,0.4687
1648531526520,0.8435,0.0312,-0.3288,80.67,12.31,-23.96,0.2968,-0.7812,0.2812,0.4687
1648531526550,0.8714,0.0377,-0.4241,77.92,15.73,-24.81,0.2812,-0.7812,0.2656,0.4687
1648531526580,0.8836,-0.0035,-0.4472,85.24,13.78,-25.42,0.2656,-0.7968,0.25,0.4843
1648531526610,0.8093,-0.061,-0.4875,96.95,18.17,-32.31,0.25,-0.7968,0.2343,0.4843
1648531526640,0.7956,-0.0269,-0.5163,110.54,17.31,-42.37,0.2343,-0.8125,0.2187,0.5
1648531526670,0.8461,0.1408,-0.6887,120.06,21.52,-55.36,0.2187,-0.8125,0.1875,0.5
1648531526700,0.833,0.2227,-0.6894,119.93,11.7,-55.42,0.2031,-0.8281,0.1562,0.5156
1648531526730,0.9683,0.351,-0.6766,125.79,22.56,-65.54,0.1875,-0.8281,0.125,0.5156
1648531526760,0.9552,0.3148,-0.6678,129.81,30.73,-63.84,0.1718,-0.8281,0.0937,0.5156
1648531526790,0.9681,0.2416,-0.7303,123.59,40.12,-62.01,0.1406,-0.8437,0.0625,0.5312
1648531526820,1.0183,0.3043,-0.7486,109.45,44.63,-56.09,0.125,-0.8437,0.0312,0.5312
1648531526850,1.0539,0.3166,-0.7165,95.18,40.73,-46.09,0.1093,-0.8281,0.0,0.5468
1648531526880,1.0537,0.3244,-0.7276,90.97,38.17,-44.14,0.1093,-0.8281,-0.0156,0.5468
1648531526910,0.9931,0.3371,-0.5717,91.76,40.24,-50.06,0.0937,-0.8281,-0.0468,0.5468
1648531526940,0.889,0.3248,-0.4715,88.41,38.59,-50.54,0.0781,-0.8281,-0.0625,0.5625
1648531526970,0.8635,0.3431,-0.4047,83.1,40.24,-47.74,0.0625,-0.8281,-0.0937,0.5625
1648531527000,0.7691,0.3072,-0.3731,74.93,45.91,-38.47,0.0625,-0.8125,-0.1093,0.5625
1648531527030,0.7395,0.3582,-0.4562,70.24,51.58,-28.17,0.0468,-0.8125,-0.125,0.5781
1648531527060,0.5533,0.4393,-0.326,55.36,52.74,-12.86,0.0312,-0.7968,-0.1406,0.5781
1648531527090,0.5823,0.4592,-0.5416,43.47,31.89,-6.03,0.0312,-0.7968,-0.1562,0.5937
1648531527120,0.6303,0.5345,-0.2288,47.5,36.09,-8.41,0.0156,-0.7968,-0.1718,0.5937
1648531527150,0.775,0.5003,-0.2,55.6,26.89,-19.32,0.0156,-0.7812,-0.1718,0.5937
1648531527180,0.8088,0.5522,-0.2954,58.84,29.39,-30.48,0.0,-0.7812,-0.1875,0.5937
1648531527210,0.8619,0.5784,-0.2905,46.09,23.17,-28.59,0.0,-0.7812,-0.2031,0.5937
1648531527240,0.8923,0.4713,-0.3354,32.56,11.58,-18.47,-0.0156,-0.7656,-0.2187,0.5937
1648531527270,0.8537,0.3996,-0.3277,22.37,7.8,-15.18,-0.0156,-0.7656,-0.2343,0.5937
1648531527300,0.8542,0.4301,-0.259,14.93,-1.21,-15.85,-0.0156,-0.7656,-0.2343,0.5937
1648531527330,0.8571,0.4206,-0.2141,15.0,4.39,-24.2,-0.0156,-0.7656,-0.25,0.5937
1648531527360,0.8388,0.3565,-0.1774,21.34,12.31,-37.43,-0.0156,-0.7656,-0.25,0.5937
1648531527390,0.809,0.3214,-0.2122,32.74,33.84,-48.84,-0.0156,-0.75,-0.2656,0.6093
1648531527420,0.7841,0.3211,-0.3729,37.19,23.41,-46.34,-0.0156,-0.75,-0.2812,0.6093
1648531527450,0.9194,0.5323,-0.2751,30.06,36.28,-45.18,-0.0156,-0.7343,-0.2968,0.6093
1648531527480,0.8787,0.5505,-0.3854,7.86,15.91,-37.13,-0.0156,-0.7343,-0.3125,0.6093
1648531527510,1.0507,0.5649,-0.2634,3.23,25.79,-41.82,0.0,-0.7343,-0.3125,0.6093
1648531527540,0.7774,0.5615,-0.1976,0.97,34.14,-47.01,0.0,-0.7187,-0.3281,0.625
1648531527570,1.0249,0.5726,-0.4041,2.43,9.08,-52.68,0.0156,-0.7187,-0.3281,0.625
1648531527600,0.7484,0.5664,-0.2738,10.36,34.69,-49.08,0.0156,-0.7031,-0.3437,0.625
1648531527630,0.6876,0.5579,-0.3947,14.14,30.73,-55.73,0.0156,-0.6875,-0.3593,0.625
1648531527660,0.6846,0.5495,-0.3364,20.48,13.47,-46.82,0.0156,-0.6875,-0.375,0.625
1648531527690,0.7139,0.6563,-0.4144,20.36,8.53,-40.24,0.0312,-0.6875,-0.375,0.625
1648531527720,0.5267,0.6586,-0.4,24.93,-10.42,-39.51,0.0312,-0.6718,-0.3906,0.625
1648531527750,0.9294,0.6083,-0.3576,31.52,-3.23,-34.51,0.0312,-0.6718,-0.4062,0.625
1648531527780,0.4852,0.4893,-0.1553,25.36,15.48,-24.02,0.0312,-0.6718,-0.4062,0.625
1648531527810,0.9112,0.5765,-0.276,27.8,7.19,-18.96,0.0312,-0.6718,-0.4218,0.6093
1648531527840,0.8093,0.5202,-0.1907,28.04,21.09,-8.65,0.0312,-0.6718,-0.4218,0.6093
1648531527870,0.9659,0.5302,-0.1684,23.65,25.12,4.63,0.0156,-0.6562,-0.4375,0.625
1648531527900,0.9768,0.6524,-0.0504,13.96,19.45,21.89,0.0156,-0.6562,-0.4375,0.625
1648531527930,0.9073,0.5339,-0.1019,0.73,40.06,36.4,0.0,-0.6562,-0.4218,0.625
1648531527960,0.9425,0.5959,-0.2565,-11.82,39.57,44.45,-0.0156,-0.6562,-0.4218,0.6406
1648531527990,0.9215,0.6601,-0.1287,-16.15,61.89,51.09,-0.0156,-0.6562,-0.4062,0.6406
1648531528020,0.8504,0.6008,-0.221,-18.71,58.53,38.47,-0.0312,-0.6406,-0.3906,0.6562
1648531528050,0.5928,0.6212,-0.2315,-13.23,57.13,10.85,-0.0312,-0.6406,-0.3906,0.6718
1648531528080,0.6164,0.6132,-0.0672,-17.19,42.92,-18.23,-0.0312,-0.625,-0.3906,0.6718
1648531528110,0.7623,0.6693,-0.0402,-35.67,30.18,-35.54,-0.0312,-0.625,-0.3906,0.6875
1648531528140,1.023,0.7556,-0.1616,-58.29,35.06,-39.63,-0.0156,-0.6093,-0.3906,0.6875
1648531528170,1.0314,0.9505,0.0881,-80.18,79.63,-35.24,0.0,-0.5937,-0.375,0.7031
1648531528200,1.0018,1.1782,0.3782,-116.28,88.23,-29.51,0.0,-0.5781,-0.375,0.7343
1648531528230,1.1179,1.5823,0.4057,-191.82,4.2,36.7,0.0312,-0.5625,-0.3437,0.75
1648531528260,1.359,1.6726,-0.1914,-251.64,72.13,99.32,0.0468,-0.5625,-0.2812,0.7812
1648531528290,0.7436,1.5621,-0.2463,-251.95,158.78,124.87,0.0468,-0.5312,-0.2187,0.8125
1648531528320,0.3408,1.3355,-0.0389,-237.5,-27.62,169.81,0.0468,-0.5312,-0.1562,0.8281
1648531528350,0.8874,0.7362,-0.5861,-217.8,-295.91,233.1,0.0468,-0.5781,-0.0781,0.8125
1648531528380,1.4173,0.0808,-0.8579,-155.06,-216.89,253.53,0.0312,-0.6406,0.0,0.7656
1648531528410,0.472,-0.0043,-0.8889,-81.28,-91.58,233.29,0.0,-0.6562,0.0625,0.75
1648531528440,0.0686,-0.3228,-0.6186,-5.73,-63.96,155.97,-0.0312,-0.6718,0.1093,0.7343
