time,acc_x,acc_y,acc_z
1648531511468,-0.044612584317784365,-0.09400508838390277,0.009559839496668077
1648531511499,-0.04301927773500635,-0.09241178180112475,0.011153146079446091
1648531511531,-0.04301927773500635,-0.09081847521834674,0.011153146079446091
1648531511562,-0.04301927773500635,-0.09081847521834674,0.011153146079446091
1648531511593,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531511624,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531511656,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531511687,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531511718,-0.04301927773500635,-0.09081847521834674,0.007966532913890064
1648531511749,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531511781,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531511812,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531511843,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531511874,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531511906,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531511937,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531511968,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531511999,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531512031,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531512062,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531512093,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512124,-0.044612584317784365,-0.09400508838390277,0.007966532913890064
1648531512156,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531512187,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531512218,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531512249,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531512281,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512312,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512343,-0.04301927773500635,-0.09081847521834674,0.007966532913890064
1648531512374,-0.04301927773500635,-0.09081847521834674,0.007966532913890064
1648531512406,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512437,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531512468,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512499,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512531,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512562,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531512593,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531512624,-0.04301927773500635,-0.09081847521834674,0.007966532913890064
1648531512656,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512687,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512718,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512749,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531512781,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531512812,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531512843,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531512874,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531512906,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531512937,-0.044612584317784365,-0.09241178180112475,0.007966532913890064
1648531512968,-0.044612584317784365,-0.09241178180112475,0.007966532913890064
1648531512999,-0.044612584317784365,-0.09241178180112475,0.007966532913890064
1648531513031,-0.044612584317784365,-0.09241178180112475,0.007966532913890064
1648531513062,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513093,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513124,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531513156,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513187,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531513218,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513249,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531513281,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513312,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513343,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513374,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531513406,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531513437,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513468,-0.04301927773500635,-0.09081847521834674,0.009559839496668077
1648531513499,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531513531,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531513562,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531513593,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513624,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513656,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513687,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513718,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513749,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531513781,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531513812,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531513843,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513874,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531513906,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513937,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513968,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531513999,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531514031,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531514062,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531514093,-0.04301927773500635,-0.09081847521834674,0.009559839496668077
1648531514124,-0.04142597115222834,-0.09081847521834674,0.009559839496668077
1648531514156,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531514187,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531514218,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531514249,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531514281,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531514312,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531514343,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531514374,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531514406,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531514437,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531514468,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531514499,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531514531,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531514562,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531514593,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531514624,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531514656,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531514687,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531514718,-0.039832664569450324,-0.09241178180112475,0.009559839496668077
1648531514749,-0.039832664569450324,-0.09241178180112475,0.009559839496668077
1648531514781,-0.039832664569450324,-0.09241178180112475,0.009559839496668077
1648531514812,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531514843,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531514874,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531514906,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531514937,-0.04142597115222834,-0.09241178180112475,0.011153146079446091
1648531514968,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531514999,-0.03823935798667231,-0.09081847521834674,0.009559839496668077
1648531515031,-0.03823935798667231,-0.09241178180112475,0.009559839496668077
1648531515062,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531515093,-0.039832664569450324,-0.09241178180112475,0.009559839496668077
1648531515124,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531515156,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531515187,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531515218,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531515249,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531515281,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531515312,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531515343,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531515374,-0.04142597115222834,-0.09081847521834674,0.009559839496668077
1648531515406,-0.039832664569450324,-0.09400508838390277,0.009559839496668077
1648531515437,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531515468,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531515499,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531515531,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531515562,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531515593,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531515624,-0.03823935798667231,-0.09241178180112475,0.007966532913890064
1648531515656,-0.039832664569450324,-0.09400508838390277,0.007966532913890064
1648531515687,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531515718,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531515749,-0.04301927773500635,-0.09241178180112475,0.011153146079446091
1648531515781,-0.04301927773500635,-0.09081847521834674,0.009559839496668077
1648531515812,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531515843,-0.03823935798667231,-0.09400508838390277,0.006373226331112052
1648531515874,-0.03823935798667231,-0.09400508838390277,0.007966532913890064
1648531515906,-0.039832664569450324,-0.09400508838390277,0.006373226331112052
1648531515937,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531515968,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531515999,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531516031,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531516062,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531516093,-0.04142597115222834,-0.09400508838390277,0.006373226331112052
1648531516124,-0.04142597115222834,-0.09400508838390277,0.006373226331112052
1648531516156,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531516187,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531516218,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531516249,-0.039832664569450324,-0.09400508838390277,0.009559839496668077
1648531516281,-0.039832664569450324,-0.09400508838390277,0.009559839496668077
1648531516312,-0.039832664569450324,-0.09241178180112475,0.007966532913890064
1648531516343,-0.039832664569450324,-0.09400508838390277,0.007966532913890064
1648531516374,-0.039832664569450324,-0.09400508838390277,0.007966532913890064
1648531516406,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531516437,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531516468,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531516499,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531516531,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531516562,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531516593,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531516624,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531516656,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531516687,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531516718,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531516749,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531516781,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531516812,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531516843,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531516874,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531516906,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531516937,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531516968,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531516999,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517031,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531517062,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517093,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517124,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517156,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531517187,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531517218,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531517249,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517281,-0.039832664569450324,-0.09400508838390277,0.009559839496668077
1648531517312,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531517343,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531517374,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531517406,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517437,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517468,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517499,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531517531,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517562,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517593,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517624,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517656,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517687,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517718,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517749,-0.039832664569450324,-0.09241178180112475,0.009559839496668077
1648531517781,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531517812,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531517843,-0.04142597115222834,-0.09081847521834674,0.009559839496668077
1648531517874,-0.039832664569450324,-0.09241178180112475,0.009559839496668077
1648531517906,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531517937,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517968,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531517999,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518031,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518062,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518093,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531518124,-0.039832664569450324,-0.09400508838390277,0.009559839496668077
1648531518156,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531518187,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531518218,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531518249,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518281,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518312,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518343,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518374,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518406,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531518437,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531518468,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531518499,-0.039832664569450324,-0.09241178180112475,0.011153146079446091
1648531518531,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531518562,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531518593,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531518624,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531518656,-0.04301927773500635,-0.09241178180112475,0.011153146079446091
1648531518687,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518718,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518749,-0.039832664569450324,-0.09400508838390277,0.009559839496668077
1648531518781,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531518812,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531518843,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518874,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531518906,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531518937,-0.039832664569450324,-0.09400508838390277,0.009559839496668077
1648531518968,-0.039832664569450324,-0.09241178180112475,0.009559839496668077
1648531518999,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519031,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519062,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519093,-0.039832664569450324,-0.09241178180112475,0.009559839496668077
1648531519124,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531519156,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531519187,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519218,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519249,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519281,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519312,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519343,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519374,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531519406,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531519437,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519468,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519499,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519531,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531519562,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531519593,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519625,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531519656,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519687,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519718,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519750,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531519781,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531519812,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519843,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519875,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519906,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531519937,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531519968,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520000,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531520031,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531520062,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520093,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520125,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531520156,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531520187,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520218,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520250,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531520281,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531520312,-0.04142597115222834,-0.09081847521834674,0.009559839496668077
1648531520343,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520375,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531520406,-0.04301927773500635,-0.09241178180112475,0.007966532913890064
1648531520437,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520468,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531520500,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531520531,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520562,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520593,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520625,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520656,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531520687,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520718,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531520750,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531520781,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531520812,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520843,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531520875,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531520906,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531520937,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531520968,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521000,-0.04142597115222834,-0.09081847521834674,0.009559839496668077
1648531521031,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531521062,-0.04142597115222834,-0.09400508838390277,0.007966532913890064
1648531521093,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531521125,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531521156,-0.04142597115222834,-0.09241178180112475,0.007966532913890064
1648531521187,-0.04301927773500635,-0.09241178180112475,0.009559839496668077
1648531521218,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521250,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521281,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521312,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521343,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531521375,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521406,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531521437,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521468,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521500,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521531,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521562,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521593,-0.04301927773500635,-0.09400508838390277,0.009559839496668077
1648531521625,-0.04142597115222834,-0.09400508838390277,0.009559839496668077
1648531521656,-0.04142597115222834,-0.09081847521834674,0.009559839496668077
1648531521687,-0.04142597115222834,-0.09241178180112475,0.009559839496668077
1648531521718,-0.04301927773500635,-0.09400508838390277,0.007966532913890064
1648531521750,-0.06373226331112052,-0.10197162129779283,0.0047799197483340385
1648531521781,-0.07966532913890065,-0.10993815421168289,0.011153146079446091
1648531521812,-0.1465842056155772,-0.1465842056155772,0.028679518490004233
1648531521843,-0.10834484762890488,-0.11153146079446091,0.0860385554700127
1648531521875,-0.10356492788057084,-0.057359036980008465,0.0732921028077886
1648531521906,-0.055765730397230456,0.02708621190722622,0.025492905324448208
1648531521937,-0.04301927773500635,0.055765730397230456,-0.023899598741670195
1648531521968,-0.055765730397230456,0.05257911723167443,-0.03186613165556026
1648531522000,-0.01593306582778013,0.03505274482111628,-0.001593306582778013
1648531522031,0.0,0.030272825072782245,0.04142597115222834
1648531522062,-0.046205890900562374,-0.0047799197483340385,0.0366460514038943
1648531522093,-0.06532556989389854,-0.057359036980008465,0.028679518490004233
1648531522125,-0.09241178180112475,-0.10356492788057084,0.0366460514038943
1648531522156,-0.07647871597334462,-0.13224444637057509,0.03505274482111628
1648531522187,-0.20394324259558566,-0.20394324259558566,0.16251727144335731
1648531522218,-0.08285194230445668,-0.06054565014556449,0.028679518490004233
1648531522250,-0.04779919748334039,-0.04142597115222834,0.06691887647667655
1648531522281,-0.07169879622501059,0.0047799197483340385,0.09081847521834674
1648531522312,-0.05257911723167443,0.01593306582778013,0.09400508838390277
1648531522343,-0.08763186205279071,0.009559839496668077,0.06851218305945456
1648531522375,-0.10675154104612687,0.007966532913890064,0.05417242381445244
1648531522406,-0.08763186205279071,0.011153146079446091,0.06373226331112052
1648531522437,-0.07966532913890065,0.001593306582778013,0.05895234356278648
1648531522468,-0.07807202255612264,0.001593306582778013,0.06054565014556449
