unixtime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1648531522230,-0.7276,-1.4184,-0.3078,-46.64,-102.31,-26.28,0.1875,0.4843,0.6406,0.5468
1648531522260,-0.315,-1.2497,-0.1771,-0.48,-103.71,-27.86,0.1718,0.4687,0.6562,0.5468
1648531522290,0.013,-1.1533,-0.457,12.5,-46.89,-23.41,0.1718,0.4531,0.6562,0.5625
1648531522320,-0.4598,-1.0725,-0.4593,-2.13,-2.5,-13.41,0.1718,0.4375,0.6562,0.5625
1648531522350,-0.3187,-1.0987,-0.4462,-11.89,-3.41,-5.18,0.1718,0.4375,0.6562,0.5625
1648531522380,-0.4335,-1.0253,-0.3439,-12.74,2.86,2.07,0.1718,0.4375,0.6562,0.5625
1648531522410,-0.3487,-1.0991,-0.4125,-26.82,-28.71,-2.01,0.1562,0.4375,0.6718,0.5625
1648531522440,-0.2739,-1.049,-0.3518,-25.0,-21.52,1.58,0.1562,0.4375,0.6718,0.5468
1648531522470,-0.2794,-0.9249,-0.3156,-20.48,-30.18,4.39,0.1406,0.4375,0.6718,0.5468
1648531522500,-0.1724,-0.9624,-0.411,-21.03,-30.67,-2.13,0.1406,0.4375,0.6718,0.5468
1648531522530,-0.1671,-0.9605,-0.3994,-19.51,-9.08,-1.34,0.125,0.4218,0.6875,0.5468
1648531522560,-0.2343,-0.971,-0.348,-15.42,3.41,0.91,0.125,0.4218,0.6875,0.5468
1648531522590,-0.2084,-0.8894,-0.3311,-15.48,8.47,-1.7,0.125,0.4375,0.6875,0.5468
1648531522620,-0.2663,-0.8762,-0.335,-15.42,9.02,-1.15,0.125,0.4375,0.6875,0.5468
1648531522650,-0.2196,-0.9305,-0.4208,-16.28,4.32,-2.37,0.125,0.4375,0.6875,0.5312
1648531522680,-0.2603,-0.8575,-0.3697,-11.89,16.52,-1.46,0.125,0.4375,0.6875,0.5312
1648531522710,-0.2982,-0.8656,-0.3759,-10.97,14.2,-1.89,0.1406,0.4375,0.6875,0.5312
1648531522740,-0.3608,-0.8527,-0.3717,-6.76,9.81,-0.54,0.1406,0.4375,0.7031,0.5312
1648531522770,-0.2879,-0.9331,-0.4543,-9.08,-0.79,-0.48,0.1406,0.4375,0.7031,0.5312
1648531522800,-0.2824,-0.9355,-0.4215,-6.89,8.9,-1.4,0.1406,0.4375,0.7031,0.5156
1648531522830,-0.2904,-0.8752,-0.3874,-6.28,12.5,-4.32,0.1406,0.4375,0.7031,0.5156
1648531522860,-0.34,-0.8081,-0.3957,-5.06,9.69,-5.36,0.1406,0.4375,0.7031,0.5156
1648531522890,-0.3045,-0.8538,-0.4154,-6.09,2.01,-4.51,0.1406,0.4375,0.7031,0.5156
1648531522920,-0.3225,-0.8206,-0.4185,-4.32,4.81,-3.71,0.1406,0.4375,0.7031,0.5156
1648531522950,-0.33,-0.8292,-0.3519,-2.01,4.57,0.6,0.1406,0.4375,0.7031,0.5156
1648531522980,-0.2253,-0.7559,-0.4334,-2.37,3.96,3.35,0.1406,0.4375,0.7031,0.5156
1648531523010,-0.1555,-0.8472,-0.4964,-14.02,18.53,3.96,0.1406,0.4531,0.7031,0.5156
1648531523040,0.0025,-0.9864,-0.4731,-28.23,38.53,-9.14,0.1406,0.4531,0.7031,0.5
1648531523070,0.1724,-1.0549,-0.2254,-32.43,111.76,-22.62,0.1562,0.4531,0.7031,0.4843
1648531523100,-0.0765,-0.9962,0.3403,-9.02,123.96,-6.7,0.1875,0.4687,0.7031,0.4687
1648531523130,0.0379,-1.2664,0.0833,20.0,116.7,-0.67,0.2187,0.4843,0.7031,0.4531
1648531523160,0.1252,-1.4514,-0.3256,34.81,114.26,-24.14,0.25,0.5,0.6875,0.4375
1648531523190,0.052,-1.2963,-0.5238,44.51,99.08,-49.02,0.2812,0.5,0.6718,0.4375
1648531523220,-0.2578,-0.9423,-0.3552,41.64,80.48,-51.03,0.2968,0.5,0.6718,0.4218
1648531523250,-0.2374,-1.2762,-0.0393,31.28,44.26,-53.96,0.3281,0.4843,0.6718,0.4218
1648531523280,0.1356,-1.4305,0.0725,42.13,3.78,-46.95,0.3437,0.4843,0.6718,0.4218
1648531523310,0.4801,-1.5395,-0.0928,73.41,45.3,-29.2,0.3593,0.4687,0.6562,0.4218
1648531523340,0.4587,-1.3691,-0.3134,93.65,109.2,-15.12,0.3906,0.4687,0.6406,0.4375
1648531523370,0.2315,-1.2858,-0.5645,98.71,150.18,-8.65,0.4218,0.4687,0.625,0.4375
1648531523400,-0.1398,-0.8184,-0.5551,102.92,174.51,19.57,0.4531,0.4687,0.5937,0.4218
1648531523430,-0.572,-0.4763,-0.4418,88.59,156.09,54.69,0.4843,0.4843,0.5625,0.4218
1648531523460,-0.1755,-0.5328,-0.3079,63.47,103.9,41.76,0.5156,0.5,0.5156,0.4218
1648531523490,0.0697,-0.6975,-0.2747,46.34,54.02,38.59,0.5156,0.5156,0.5,0.4218
1648531523520,0.0438,-1.072,-0.284,37.31,47.86,35.73,0.5312,0.5156,0.4843,0.4375
1648531523550,-0.1618,-1.0197,-0.0782,40.0,56.21,34.93,0.5312,0.5156,0.4687,0.4375
1648531523580,-0.1268,-0.8959,0.1304,34.93,46.4,34.87,0.5468,0.5312,0.4531,0.4375
1648531523610,-0.0059,-0.7923,0.2692,39.93,57.56,50.42,0.5468,0.5312,0.4375,0.4375
1648531523640,0.1699,-0.7313,0.2148,41.4,88.84,56.7,0.5625,0.5468,0.4062,0.4375
1648531523670,0.1424,-0.6661,0.1707,48.23,143.59,72.19,0.5781,0.5468,0.375,0.4375
1648531523700,-0.0384,-0.6072,0.1661,56.58,197.8,83.35,0.5937,0.5781,0.3281,0.4375
1648531523730,-0.2554,-0.581,0.1325,47.68,222.07,84.81,0.6093,0.5937,0.2812,0.4218
1648531523760,-0.3226,-0.6085,0.0922,32.68,211.76,94.63,0.6093,0.625,0.2187,0.4062
1648531523790,-0.441,-1.1945,0.0693,22.86,212.5,105.73,0.625,0.6406,0.1718,0.375
1648531523820,-0.4398,-1.7861,0.0328,40.24,219.26,86.34,0.625,0.6562,0.1093,0.3593
1648531523850,-0.5733,-2.0406,-0.0826,60.79,225.67,48.65,0.625,0.6718,0.0625,0.3281
1648531523880,-0.7436,-1.5479,-0.191,82.31,223.29,12.56,0.6406,0.6875,0.0156,0.2968
1648531523910,-0.5539,-0.9945,-0.2845,79.75,200.97,-3.17,0.6562,0.6875,-0.0312,0.2656
1648531523940,-0.2149,-0.7064,-0.3828,76.21,174.81,0.97,0.6718,0.6875,-0.0625,0.2187
1648531523970,0.0119,-0.5473,-0.4959,73.35,150.73,-1.03,0.6718,0.6875,-0.0937,0.1875
1648531524000,0.1492,-0.5706,-0.4849,67.5,147.5,-3.29,0.6875,0.6875,-0.125,0.1562
1648531524030,-0.0617,-0.6597,-0.4628,46.76,136.76,5.24,0.6875,0.6875,-0.1562,0.125
1648531524060,-0.1519,-0.9171,-0.4541,16.95,101.4,16.7,0.6875,0.6875,-0.1875,0.1093
1648531524090,-0.2418,-0.9953,-0.4162,-19.26,72.68,14.87,0.6875,0.6875,-0.2031,0.0937
1648531524120,-0.4692,-1.0251,-0.362,-38.71,60.3,27.37,0.6718,0.6875,-0.2187,0.0937
1648531524150,-0.2707,-0.7556,-0.5363,-72.62,32.8,30.67,0.6562,0.7031,-0.2187,0.0937
1648531524180,-0.4906,-0.92,-0.7972,-119.81,47.01,55.0,0.625,0.7187,-0.2343,0.0937
1648531524210,-0.4923,-0.9218,-0.8511,-152.68,42.68,61.95,0.5937,0.75,-0.25,0.1093
1648531524240,-0.6254,-0.9953,-0.8139,-175.24,52.86,74.93,0.5468,0.7656,-0.2656,0.125
1648531524270,-0.6011,-1.1302,-0.7264,-191.34,49.81,75.6,0.5156,0.7968,-0.2812,0.125
1648531524300,-0.8369,-1.1136,-0.6215,-191.34,52.01,91.03,0.4531,0.8125,-0.3125,0.1406
1648531524330,-0.8227,-1.0784,-0.5213,-187.37,32.98,101.58,0.4218,0.8281,-0.3281,0.1562
1648531524360,-0.9472,-0.9364,-0.4029,-189.14,5.42,125.0,0.375,0.8281,-0.3437,0.1875
1648531524390,-0.8266,-0.979,-0.4106,-198.9,-38.96,156.82,0.3281,0.8437,-0.3593,0.2187
1648531524420,-0.8498,-0.7863,-0.3337,-172.31,-60.06,193.17,0.2812,0.8281,-0.375,0.2656
1648531524450,-0.6661,-1.0268,-0.2493,-124.39,-91.7,203.23,0.2343,0.8125,-0.4062,0.3125
1648531524480,-0.2669,-0.4838,-0.2636,-27.8,-100.67,138.17,0.2343,0.7968,-0.4218,0.3437
1648531524510,-0.3344,-0.7246,-0.5185,-15.67,-14.63,57.31,0.2187,0.7812,-0.4375,0.3593
1648531524540,-0.901,-0.2418,-0.3687,-6.4,4.51,11.76,0.2187,0.7812,-0.4531,0.3593
1648531524570,-0.7932,-0.0133,-0.3026,-5.06,-44.81,-16.09,0.2187,0.7812,-0.4375,0.375
1648531524600,-0.5964,-0.0056,-0.399,34.02,6.46,-26.28,0.2343,0.7812,-0.4375,0.375
1648531524630,-0.7667,0.1096,-0.4091,40.24,20.3,-21.82,0.2343,0.7812,-0.4375,0.3593
1648531524660,-0.7497,0.0294,-0.4732,15.54,-39.81,-37.31,0.25,0.7812,-0.4375,0.3593
1648531524690,-0.5926,0.0716,-0.3276,19.51,-89.32,-35.54,0.2656,0.7656,-0.4218,0.375
1648531524720,-0.3958,0.0538,-0.2669,29.08,-87.92,-44.57,0.2812,0.7656,-0.4062,0.3906
1648531524750,-0.455,-0.004,-0.2786,37.68,-54.26,-44.02,0.2968,0.7656,-0.4062,0.3906
1648531524780,-0.571,-0.1013,-0.2656,44.45,-54.93,-37.56,0.3125,0.75,-0.3906,0.3906
1648531524810,-0.507,-0.2847,-0.2359,47.62,-69.2,-47.19,0.3437,0.75,-0.3906,0.4062
1648531524840,-0.7355,-0.3203,-0.2105,60.18,-58.78,-44.02,0.3593,0.7343,-0.375,0.4062
1648531524870,-0.9388,-0.5863,-0.2338,54.2,-88.9,-48.47,0.3906,0.7343,-0.3593,0.4062
1648531524900,-0.8751,-0.6929,-0.0158,61.46,-118.78,-63.47,0.4062,0.7187,-0.3437,0.4218
1648531524930,-0.8984,-0.6828,0.0872,51.95,-135.18,-65.3,0.4375,0.7031,-0.3281,0.4218
1648531524960,-0.7648,-0.85,0.1583,32.5,-140.67,-69.57,0.4687,0.6875,-0.2968,0.4375
1648531524990,-0.7264,-0.6717,0.1533,29.14,-108.35,-69.81,0.5,0.6718,-0.2656,0.4531
1648531525020,-0.9974,-0.6455,0.0447,17.74,-88.1,-66.82,0.5156,0.6562,-0.25,0.4531
1648531525050,-0.748,-0.6385,0.0512,15.73,-91.46,-63.35,0.5312,0.6562,-0.2187,0.4687
1648531525080,-0.8074,-0.7568,0.0748,1.34,-56.89,-49.32,0.5468,0.6406,-0.2031,0.4687
1648531525110,-0.852,-0.6968,0.0784,2.74,-58.65,-45.06,0.5625,0.6406,-0.1875,0.4687
1648531525140,-0.7116,-0.7714,0.1979,-3.96,-78.41,-44.26,0.5625,0.6406,-0.1718,0.4687
1648531525170,-0.5605,-0.8759,0.1477,-17.37,-84.63,-58.04,0.5781,0.625,-0.1406,0.4843
1648531525200,-0.0344,-1.2985,1.0085,9.02,-32.8,-77.07,0.5781,0.625,-0.125,0.4843
1648531525230,-1.5286,-0.8754,0.6571,77.25,195.42,13.59,0.5937,0.625,-0.1406,0.4531
1648531525260,-1.6243,-0.9711,-0.1611,23.71,36.95,19.93,0.5937,0.625,-0.1718,0.4375
1648531525290,-0.6046,-0.7069,0.0938,21.82,-80.48,-27.5,0.6093,0.625,-0.1718,0.4375
1648531525320,-0.5135,-0.6455,0.0866,19.75,-42.74,-10.24,0.6093,0.6093,-0.1562,0.4531
1648531525350,-0.5418,-0.7979,0.1926,21.82,0.12,5.79,0.6093,0.6093,-0.1562,0.4531
1648531525380,-0.5642,-0.6022,0.129,19.69,17.8,8.9,0.625,0.6093,-0.1562,0.4531
1648531525410,-0.8448,-0.6271,0.0937,6.95,27.25,12.31,0.625,0.6093,-0.1718,0.4531
1648531525440,-0.9189,-0.7587,0.2139,-4.14,1.89,7.37,0.6093,0.6093,-0.1718,0.4375
1648531525470,-0.8702,-0.7801,0.2679,10.3,-14.75,4.39,0.6093,0.6093,-0.1718,0.4531
1648531525500,-0.8726,-0.8449,0.1899,23.1,-18.59,3.71,0.625,0.6093,-0.1718,0.4531
1648531525530,-0.8989,-0.7684,0.2625,22.98,-34.63,5.91,0.625,0.5937,-0.1718,0.4531
1648531525560,-0.5172,-0.5703,0.2609,23.78,-66.82,-9.14,0.625,0.5781,-0.1562,0.4687
1648531525590,-0.7869,-0.6989,0.2114,26.76,-32.8,-3.17,0.6406,0.5781,-0.1562,0.4687
1648531525620,-0.9583,-0.3352,0.1704,26.7,-48.17,19.51,0.6406,0.5625,-0.1562,0.4687
1648531525650,-0.7875,-0.6168,0.2137,7.86,-72.92,14.63,0.6406,0.5468,-0.1562,0.4843
1648531525680,-0.6665,-0.6719,0.2155,10.42,-91.95,5.48,0.6406,0.5468,-0.1406,0.5
1648531525710,-0.7518,-0.5107,0.2896,16.7,-82.74,10.24,0.6406,0.5312,-0.125,0.5156
1648531525740,-0.7742,-0.5793,0.2678,13.29,-82.01,21.52,0.6562,0.5156,-0.125,0.5312
1648531525770,-0.6539,-0.6147,0.3116,0.79,-96.7,14.02,0.6562,0.5,-0.1093,0.5468
1648531525800,-0.492,-0.6458,0.3957,-6.21,-91.52,7.86,0.6562,0.4843,-0.0937,0.5468
1648531525830,-0.5166,-0.6086,0.4204,-13.96,-77.8,14.51,0.6562,0.4687,-0.0781,0.5625
1648531525860,-0.4736,-0.6717,0.4559,-20.6,-65.42,19.08,0.6406,0.4687,-0.0625,0.5781
1648531525890,-0.4177,-0.6623,0.4381,-29.08,-54.51,19.45,0.6406,0.4687,-0.0468,0.5937
1648531525920,-0.4522,-0.6361,0.4158,-39.32,-44.93,24.63,0.6406,0.4687,-0.0312,0.5937
1648531525950,-0.4014,-0.6087,0.405,-50.6,-37.92,30.85,0.625,0.4687,-0.0312,0.6093
1648531525980,-0.3802,-0.5932,0.4084,-56.21,-37.8,34.02,0.6093,0.4687,-0.0156,0.625
1648531526010,-0.2949,-0.6359,0.3679,-70.67,-36.58,32.68,0.5937,0.4687,0.0,0.625
1648531526040,-0.3092,-0.6667,0.398,-75.79,-28.78,35.36,0.5781,0.4843,0.0156,0.6406
1648531526070,-0.4587,-0.6616,0.3398,-87.56,-26.03,40.42,0.5625,0.4843,0.0312,0.6406
1648531526100,-0.3999,-0.7457,0.3288,-103.59,-26.89,39.39,0.5468,0.5,0.0468,0.6562
1648531526130,-0.3714,-0.8447,0.3143,-109.69,-25.18,35.06,0.5156,0.5156,0.0625,0.6562
1648531526160,-0.3939,-0.897,0.3056,-113.29,-22.74,34.51,0.5,0.5156,0.0781,0.6718
1648531526190,-0.4472,-0.8959,0.3205,-110.48,-21.95,35.3,0.4843,0.5312,0.1093,0.6718
1648531526220,-0.5902,-0.744,0.2647,-107.68,-29.93,36.95,0.4531,0.5468,0.125,0.6718
1648531526250,-0.5805,-0.7966,0.2303,-111.15,-39.26,29.81,0.4375,0.5468,0.1406,0.6718
1648531526280,-0.6145,-0.7935,0.2001,-108.29,-45.42,17.43,0.4062,0.5625,0.1562,0.6875
1648531526310,-0.7094,-0.7172,0.2041,-106.34,-54.08,9.02,0.3906,0.5625,0.1875,0.6875
1648531526340,-0.676,-0.9362,0.2471,-107.74,-56.76,-0.42,0.375,0.5625,0.2031,0.6875
1648531526370,-0.6628,-1.0091,0.3688,-97.86,-57.13,-7.86,0.3593,0.5625,0.2343,0.6875
1648531526400,-0.6076,-0.8967,0.3463,-90.67,-52.86,-19.45,0.3437,0.5625,0.2656,0.6875
1648531526430,-0.5257,-0.7767,0.278,-75.42,-48.35,-26.7,0.3281,0.5625,0.2812,0.6875
1648531526460,-0.5605,-0.8385,0.1447,-58.04,-42.13,-26.76,0.3125,0.5468,0.2968,0.6875
1648531526490,-0.6697,-0.6693,0.0447,-44.2,-46.76,-8.04,0.3125,0.5468,0.3125,0.6875
1648531526520,-0.5756,-0.7667,-0.0024,-51.21,-63.35,5.91,0.2968,0.5468,0.3281,0.6875
1648531526550,-0.3898,-0.8315,-0.0006,-53.71,-70.12,9.45,0.2812,0.5312,0.3437,0.7031
1648531526580,-0.5419,-0.8247,-0.0124,-51.76,-70.18,13.84,0.2656,0.5312,0.3593,0.7031
1648531526610,-0.5526,-0.7882,-0.0704,-54.93,-75.73,15.79,0.25,0.5156,0.375,0.7031
1648531526640,-0.6141,-0.8426,-0.0255,-62.19,-93.41,18.78,0.2343,0.5,0.3906,0.7187
1648531526670,-0.4979,-0.9881,0.0754,-71.03,-108.41,20.24,0.2031,0.5,0.4062,0.7187
1648531526700,-0.3952,-1.0676,0.1262,-70.48,-116.89,14.87,0.1875,0.4843,0.4218,0.7343
1648531526730,-0.4776,-1.0922,0.2487,-65.18,-117.43,21.58,0.1562,0.4531,0.4375,0.7343
1648531526760,-0.4226,-0.9925,0.2678,-63.71,-123.59,38.59,0.125,0.4375,0.4531,0.75
1648531526790,-0.2702,-1.1613,0.2342,-71.03,-126.52,45.42,0.0937,0.4218,0.4687,0.75
1648531526820,-0.2043,-1.2803,0.2664,-74.45,-107.8,45.3,0.0625,0.4062,0.4843,0.75
1648531526850,-0.3111,-1.249,0.2967,-67.19,-86.76,42.5,0.0468,0.3906,0.5,0.7656
1648531526880,-0.5341,-1.2298,0.2979,-60.79,-78.23,39.63,0.0156,0.375,0.5,0.7656
1648531526910,-0.6114,-1.1036,0.3054,-57.07,-84.39,39.45,0.0,0.375,0.5156,0.7656
1648531526940,-0.468,-0.9649,0.279,-59.08,-90.73,36.95,-0.0312,0.3593,0.5156,0.7656
1648531526970,-0.3446,-0.8984,0.2897,-56.21,-84.87,37.37,-0.0625,0.3437,0.5312,0.7656
1648531527000,-0.2154,-0.6801,0.3153,-55.0,-70.67,40.54,-0.0781,0.3281,0.5312,0.7656
1648531527030,-0.1954,-0.7213,0.3292,-62.01,-52.56,49.51,-0.0937,0.3125,0.5312,0.75
1648531527060,-0.0256,-0.7727,0.356,-56.03,-41.64,46.76,-0.125,0.3125,0.5468,0.75
1648531527090,-0.2399,-0.8044,0.411,-41.95,-15.85,42.37,-0.1406,0.3125,0.5468,0.75
1648531527120,-0.6293,-0.7352,0.463,-20.79,-17.43,26.34,-0.1406,0.3125,0.5468,0.75
1648531527150,-0.8098,-0.4171,0.5358,-25.36,-36.28,20.06,-0.1562,0.3125,0.5468,0.75
1648531527180,-0.6386,-0.6376,0.488,-51.21,-61.76,15.73,-0.1718,0.2968,0.5468,0.7343
1648531527210,-0.401,-0.9407,0.4519,-46.15,-55.36,11.46,-0.1875,0.2812,0.5625,0.7343
1648531527240,-0.3477,-0.8789,0.4128,-22.31,-33.65,11.82,-0.2031,0.2812,0.5625,0.7343
1648531527270,-0.4782,-0.8262,0.3731,-13.1,-14.75,5.97,-0.2031,0.2656,0.5625,0.7343
1648531527300,-0.595,-0.8037,0.3549,-15.48,-14.14,-5.73,-0.2031,0.2656,0.5625,0.7343
1648531527330,-0.7093,-0.7473,0.3338,-10.3,-15.85,-12.07,-0.2031,0.2656,0.5625,0.7343
1648531527360,-0.7744,-0.6068,0.2913,-7.01,-27.43,-6.64,-0.2187,0.25,0.5625,0.7343
1648531527390,-0.65,-0.559,0.268,-12.74,-44.69,3.71,-0.2187,0.25,0.5625,0.7343
1648531527420,-0.4653,-0.5687,0.2635,-16.76,-58.1,10.54,-0.2343,0.2343,0.5625,0.7343
1648531527450,-0.3458,-0.9035,0.3603,-19.14,-55.0,9.14,-0.2343,0.2343,0.5625,0.75
1648531527480,-0.4227,-1.1351,0.4079,-9.93,-36.58,1.21,-0.25,0.2187,0.5625,0.75
1648531527510,-0.5722,-0.9161,0.4667,-0.91,-23.59,-0.79,-0.25,0.2031,0.5625,0.75
1648531527540,-0.6203,-0.8289,0.4609,-6.95,-18.47,-0.12,-0.25,0.2031,0.5625,0.75
1648531527570,-0.6153,-0.7922,0.4283,-14.39,-30.0,1.82,-0.2656,0.2031,0.5625,0.75
1648531527600,-0.4959,-0.7481,0.4561,-11.58,-42.19,4.63,-0.2656,0.1875,0.5625,0.75
1648531527630,-0.4342,-0.7315,0.4121,-13.53,-44.87,4.14,-0.2812,0.1875,0.5625,0.75
1648531527660,-0.3009,-0.6763,0.4704,-11.58,-44.08,0.24,-0.2812,0.1718,0.5625,0.75
1648531527690,-0.2082,-0.775,0.4886,-12.37,-38.04,-4.69,-0.2812,0.1562,0.5625,0.75
1648531527720,-0.3486,-0.8109,0.538,-0.85,-29.26,-9.02,-0.2968,0.1562,0.5625,0.75
1648531527750,-0.3565,-0.7092,0.5081,-0.06,-30.0,-11.52,-0.2968,0.1406,0.5468,0.75
1648531527780,-0.3045,-0.7304,0.3496,-10.24,-30.48,-16.21,-0.2968,0.125,0.5468,0.75
1648531527810,-0.4114,-0.6738,0.41,-14.45,-27.5,-11.58,-0.2968,0.125,0.5468,0.75
1648531527840,-0.399,-0.692,0.3917,-21.03,-21.03,-5.24,-0.2968,0.1093,0.5468,0.75
1648531527870,-0.3482,-0.6866,0.3756,-32.56,-19.75,-1.28,-0.2968,0.1093,0.5625,0.75
1648531527900,-0.3233,-0.7395,0.4071,-40.97,-4.57,6.7,-0.3125,0.1093,0.5625,0.75
1648531527930,-0.3205,-0.7487,0.3316,-50.0,22.37,18.23,-0.3125,0.1093,0.5781,0.7343
1648531527960,-0.3847,-0.856,0.2724,-65.48,34.02,27.07,-0.3125,0.1093,0.5781,0.7343
1648531527990,-0.4403,-0.97,0.3858,-69.63,39.32,33.1,-0.3125,0.1093,0.5937,0.7187
1648531528020,-0.7089,-0.9674,0.3242,-64.87,55.73,47.8,-0.3125,0.125,0.6093,0.7031
1648531528050,-0.7572,-0.9251,0.2331,-67.98,36.52,51.4,-0.3125,0.1406,0.625,0.6875
1648531528080,-0.6099,-0.9875,0.1982,-67.98,4.93,43.84,-0.3281,0.1406,0.6406,0.6718
1648531528110,-0.4768,-1.0074,0.2088,-62.56,-7.8,44.69,-0.3437,0.1406,0.6562,0.6562
1648531528140,-0.373,-1.0546,0.1756,-63.1,-10.06,40.12,-0.3437,0.1406,0.6562,0.6406
1648531528170,-0.3961,-1.1188,0.1749,-56.46,13.96,38.59,-0.3593,0.1406,0.6718,0.625
1648531528200,-0.4368,-1.0322,0.3551,-43.35,45.06,45.79,-0.3593,0.1406,0.6718,0.6093
1648531528230,0.0347,-1.1361,0.442,-30.85,71.64,18.47,-0.3593,0.1562,0.6875,0.6093
1648531528260,0.2194,-1.1057,0.4862,12.62,179.14,-2.25,-0.3281,0.1718,0.6875,0.5937
1648531528290,-0.2805,-1.027,0.2768,69.63,312.56,18.59,-0.2812,0.2187,0.7031,0.5937
1648531528320,-0.6425,-1.0317,0.159,104.02,341.15,14.32,-0.2031,0.2812,0.7031,0.5937
